Community,Species,Status,CUE,C_final
1,Sp39,Survival,0.6001415833076473,0.20064566059889016
1,Sp40,Survival,0.600034838801931,1.3742941330426386
1,Sp41,Survival,0.6000564321571125,0.0537514139649617
1,Sp42,Survival,0.6001629954903255,0.21943030011656667
1,Sp43,Survival,0.5998559980100019,2.740997345675037
1,Sp44,Survival,0.6002886497436533,0.2612826944722646
1,Sp45,Survival,0.6000019006178334,0.07524539757885675
1,Sp46,Survival,0.5999559585726209,0.2618781763529574
1,Sp47,Survival,0.6000976859282882,1.7094212094325822
1,Sp48,Survival,0.5999022595887755,0.1006518471412067
1,Sp49,Survival,0.6000983561675277,0.27233879843727776
1,Sp50,Survival,0.6000579339359629,4.511061117721341
1,Sp51,Survival,0.6002276392718982,0.2845502788773474
1,Sp52,Survival,0.6000070321597082,1.9066409449881108
1,Sp53,Survival,0.6000411154450687,3.8395339332790495
1,Sp54,Survival,0.5999129906196828,0.038370032547646676
1,Sp55,Survival,0.5997436557871844,0.5333008579449057
1,Sp56,Survival,0.6001323836163598,0.8177505672550931
1,Sp57,Survival,0.6001732257048094,0.4898436585383819
1,Sp58,Survival,0.600149670270255,0.6879734586221575
1,Sp59,Survival,0.6000730769159105,0.579430302902921
1,Sp60,Survival,0.6000145534203183,3.4102819360041225
1,Sp61,Survival,0.5998415018627208,2.1609855721273377
1,Sp62,Survival,0.5996280319255204,0.5948029063804211
1,Sp63,Survival,0.599918392355383,2.808944359323774
1,Sp64,Survival,0.6001297761032176,0.6723766586990735
1,Sp65,Survival,0.5997269219103465,2.036714107877483
1,Sp66,Survival,0.6000191985853531,0.40456685550252036
1,Sp67,Survival,0.5999182656881894,0.20278323517590485
1,Sp68,Survival,0.6000280108366289,0.38903444340989524
1,Sp69,Survival,0.6000056536952635,0.15150084848110662
1,Sp70,Survival,0.6000562244098904,0.5479178052947188
1,Sp71,Survival,0.5998781983297387,1.6704510434587025
1,Sp72,Survival,0.6001846328942053,4.619987689736447
1,Sp73,Survival,0.5998399048088003,0.1893894814887181
1,Sp74,Survival,0.6000181702272089,0.9781836945586617
1,Sp75,Survival,0.5999443858682247,3.5962300877888085
1,Sp76,Survival,0.6001688759171335,4.93399893357544
1,Sp77,Survival,0.6000625283184128,1.6851108017856513
1,Sp78,Survival,0.5996242732341652,2.316522051271408
1,Sp79,Survival,0.6001610813047411,3.015882621548914
1,Sp80,Survival,0.6000200105041789,1.5443442718011866
1,Sp81,Survival,0.5999587417144282,0.6593495996090115
1,Sp82,Survival,0.5999972572795793,0.08143642325116748
1,Sp83,Survival,0.5997239422613809,1.3996050524924002
1,Sp84,Survival,0.6000093033561592,1.3785194906617078
1,Sp85,Survival,0.6000817002935639,1.088598930278991
1,Sp86,Survival,0.5998620259165763,0.1368996799587451
1,Sp87,Survival,0.5999400027095303,0.048846722847300114
1,Sp88,Survival,0.6001382235010391,0.7651538887925056
1,Sp89,Survival,0.6001136121030164,2.1278647375050306
1,Sp90,Survival,0.6000825574006704,0.05828474508794791
1,Sp91,Survival,0.5999105998966879,6.187666422313334
1,Sp92,Survival,0.5999818827024233,2.240003509715463
1,Sp93,Survival,0.5999315933055522,3.0927228954408053
1,Sp94,Survival,0.6001699413018913,0.553874510885667
1,Sp95,Survival,0.5995837203595071,1.966964507800808
1,Sp96,Survival,0.5999011751073648,0.5567100996016953
1,Sp97,Survival,0.5999698111701934,0.6141595779060138
1,Sp98,Survival,0.6002268192891858,0.2630352311067106
1,Sp99,Survival,0.6000155527498482,0.1610825110613674
1,Sp100,Survival,0.6000005792174565,1.5161613079524434
1,Sp101,Survival,0.6000175165790191,0.8680406737375433
1,Sp102,Survival,0.5998670122080745,0.05977189482723989
1,Sp103,Survival,0.600000656816432,2.405240959989696
1,Sp104,Survival,0.600206154929738,0.7712511122589413
1,Sp105,Survival,0.600235598482946,0.1321916701259314
1,Sp106,Survival,0.5999937665589117,0.09974011693996848
1,Sp107,Survival,0.6000348979678674,1.048789241584865
1,Sp108,Survival,0.6000198024346326,1.1795103704599896
1,Sp109,Survival,0.6000706782816455,0.24650349474759187
1,Sp110,Survival,0.6001581764447927,1.854561670325847
1,Sp111,Survival,0.5999515142704869,1.6991431658771592
1,Sp112,Survival,0.6000190077990777,0.12727477461932857
1,Sp113,Survival,0.599914806859979,1.6863390582855158
1,Sp114,Survival,0.6001106155775359,2.64533904073864
1,Sp115,Survival,0.600090260565944,5.474753307509747
1,Sp116,Survival,0.6001072011421905,6.265039013411725
1,Sp117,Survival,0.5998640752266229,3.884346712886712
1,Sp118,Survival,0.5999146134449229,1.6323750285117216
1,Sp119,Survival,0.5999920132899461,0.2804225542008286
1,Sp120,Survival,0.5998702500785948,0.8454494182241367
1,Sp121,Survival,0.6001474511608278,0.7870619807916227
1,Sp122,Survival,0.6000698153566231,0.9396186290344583
1,Sp123,Survival,0.5999120979893656,0.5286578534296411
1,Sp124,Survival,0.5998378625232424,1.6708499055925856
1,Sp125,Survival,0.6000595161428186,1.180269203231017
1,Sp126,Survival,0.6001428754379353,0.006398378058250954
1,Sp127,Survival,0.5999612200001109,0.6450559436015385
1,Sp128,Survival,0.6002165900438075,2.0585759683410862
1,Sp129,Survival,0.5998388834318382,0.22663928822670593
1,Sp130,Survival,0.6000595063496993,0.2646289337562583
1,Sp131,Survival,0.6000096457203179,2.598476728278659
1,Sp132,Survival,0.6001327700450652,2.5178432774477932
1,Sp133,Survival,0.6001549621048147,1.272231504140057
1,Sp134,Survival,0.599732066919203,0.3104684779877306
1,Sp135,Survival,0.599925953977694,0.8998888219489517
1,Sp136,Survival,0.5998242146805403,0.14207263613170446
1,Sp137,Survival,0.6000321390415755,0.2972817259300279
1,Sp138,Survival,0.5999053019730417,3.798023012506671
1,Sp139,Survival,0.5998869207479134,2.7540269230403016
1,Sp140,Survival,0.6001952162580484,0.2354218575292434
1,Sp141,Survival,0.5997880909860859,0.774395565302793
1,Sp142,Survival,0.6001615231694406,3.76346718700284
1,Sp143,Survival,0.5999123951650394,2.3046502168560647
1,Sp144,Survival,0.6000302170427364,0.10271469982884347
1,Sp145,Survival,0.5999272060652429,1.0932043556847932
1,Sp146,Survival,0.5999871230198253,0.07738486236394841
1,Sp147,Survival,0.6000449144834379,0.8552233228234415
1,Sp148,Survival,0.6000989760466913,0.7738963427439391
1,Sp149,Survival,0.5997844379807873,4.1742445617212915
1,Sp150,Survival,0.6002323970025483,0.0977809178822666
1,Sp151,Survival,0.5998391469235294,0.6949033766796295
1,Sp152,Survival,0.6001616367545458,3.185678263682204
1,Sp153,Survival,0.6000559451140683,0.30796706236312044
1,Sp154,Survival,0.600046285193633,0.03532154949193924
1,Sp155,Survival,0.5999309857740803,0.7995880354914501
1,Sp156,Survival,0.5999644087642881,2.2788951059901397
1,Sp157,Survival,0.5999754043727703,0.44020687601430514
1,Sp158,Survival,0.5998935855681864,1.158048081983166
1,Sp159,Survival,0.5998546476463333,0.9756346290091886
1,Sp160,Survival,0.599985571052846,0.8852533599398934
1,Sp161,Survival,0.5998245882650872,5.7913860060188584
1,Sp162,Survival,0.5999355516542062,0.9090568493207735
1,Sp163,Survival,0.6000132632510169,3.107117620142571
1,Sp164,Survival,0.6001070714868002,0.5896239493615713
1,Sp165,Survival,0.6001471939044056,0.372489053342225
1,Sp166,Survival,0.5998169900431274,2.0789479599139367
1,Sp167,Survival,0.6000146081591659,2.986881539636915
1,Sp168,Survival,0.5997987982574188,0.3774906946637764
1,Sp169,Survival,0.6000677130921159,1.0401449138294565
1,Sp170,Survival,0.60001923593397,0.6029203383653648
1,Sp171,Survival,0.6000164493729521,0.6436418366735923
1,Sp172,Survival,0.6002191621762945,1.7838026614493947
1,Sp173,Survival,0.6000852793838859,2.193201343603134
1,Sp174,Survival,0.6003763397009901,0.341792878171085
1,Sp175,Survival,0.6000687706428741,1.7420482373523507
1,Sp176,Survival,0.599946623462372,0.9322501061729278
1,Sp177,Survival,0.6001368546875194,2.0894811409748644
1,Sp178,Survival,0.5999620172380248,0.029597730399749115
1,Sp179,Survival,0.5998889962056188,2.4201989379050133
1,Sp180,Survival,0.5999615157754853,1.249109245510248
1,Sp181,Survival,0.6000791498188818,0.1842025658938841
1,Sp182,Survival,0.6001411056517376,1.6435611517862359
1,Sp183,Survival,0.6000310866609969,0.44349089343516596
1,Sp184,Survival,0.5999646821283078,4.013619958106356
1,Sp185,Survival,0.6001551537581629,0.5181020557534888
1,Sp186,Survival,0.6002017574791725,0.043440702401056644
1,Sp187,Survival,0.6000818448218318,1.2779218732618105
1,Sp188,Survival,0.6001295426886237,0.659435050272894
1,Sp189,Survival,0.6001186604127768,1.890567507777999
1,Sp190,Survival,0.5999152820270495,0.3476665528707165
1,Sp191,Survival,0.5999455892058597,0.29923065109842933
1,Sp192,Survival,0.6000716864684685,1.696112261777961
1,Sp193,Survival,0.5999638595187984,1.4487923582948388
1,Sp194,Survival,0.6003641356974037,0.9820164338065769
1,Sp195,Survival,0.5998544551818387,0.27493678015448075
1,Sp196,Survival,0.6000748101777986,1.1531067033574967
1,Sp197,Survival,0.600068304357585,0.33922359323137086
1,Sp198,Survival,0.6000168327892729,0.48925138823204045
1,Sp199,Survival,0.5998862971624814,1.0238256203643468
1,Sp200,Survival,0.6000999170461085,0.12589738013166957
1,Sp201,Survival,0.5999136444054957,0.2992383058540473
1,Sp202,Survival,0.5998834867734465,0.7494667616849405
1,Sp203,Survival,0.6000295254830936,2.8352601828802415
1,Sp204,Survival,0.5998943789311177,0.6200555946105547
1,Sp205,Survival,0.599873123038585,0.7146360454109795
1,Sp206,Survival,0.600184247235452,3.3173774107912344
1,Sp207,Survival,0.6002657833206013,0.17601730110103642
1,Sp208,Survival,0.5997900652351609,1.1169165076124472
1,Sp209,Survival,0.6000761101929983,0.3579005358082736
1,Sp210,Survival,0.6001035660454139,0.058922462637602195
1,Sp211,Survival,0.6000446570353093,2.709456738676246
1,Sp212,Survival,0.6000334902108964,1.9732878416516728
1,Sp213,Survival,0.5997723714853506,0.33880940612460064
1,Sp214,Survival,0.6001581333440484,0.04928476497191018
1,Sp215,Survival,0.5998449970590664,4.35579241538244
1,Sp216,Survival,0.5999517347257465,0.00784208318449905
1,Sp217,Survival,0.5999746918264622,1.7334014465277716
1,Sp218,Survival,0.5998303346551996,2.0245776333781866
1,Sp219,Survival,0.599813070568026,0.014879129438701108
1,Sp220,Survival,0.599816683121664,4.08778803176684
1,Sp221,Survival,0.5997779601000514,0.15649105926288343
1,Sp222,Survival,0.5998091857088363,0.575177754074579
1,Sp223,Survival,0.6001535655256227,3.2665282453197846
1,Sp224,Survival,0.599890082079303,0.27322891503536434
1,Sp225,Survival,0.6001773111729554,0.5267813699554396
1,Sp226,Survival,0.6000065749367409,2.242223207546328
1,Sp227,Survival,0.6000515324002498,0.5104761847109506
1,Sp228,Survival,0.599986860304915,0.016983999564098556
1,Sp229,Survival,0.6001063379476546,0.12328158682030134
1,Sp230,Survival,0.6000116282612571,0.366436825656233
1,Sp231,Survival,0.5999002287019282,2.730231926561399
1,Sp232,Survival,0.6000528099624786,1.4383081440189283
1,Sp233,Survival,0.5997599006467096,0.284687311140442
1,Sp234,Survival,0.6000447946854105,0.11449644778410813
1,Sp235,Survival,0.6000319032121499,0.5812710456829505
1,Sp236,Survival,0.6001093464170832,1.7922692063493868
1,Sp237,Survival,0.5999749067602467,0.5078823304361213
1,Sp238,Survival,0.599839256692907,0.4378580272052852
1,Sp239,Survival,0.5999593860085457,0.6396297669705051
1,Sp240,Survival,0.6000463774977749,0.2931299496498387
1,Sp241,Survival,0.5999351158978405,3.2275264201564355
1,Sp242,Survival,0.599966166603061,1.3331776819546801
1,Sp243,Survival,0.6002974566015128,0.6645922586120293
1,Sp244,Survival,0.6001257478164199,0.21155539765324144
1,Sp245,Survival,0.599991790504055,0.1560693002165751
1,Sp246,Survival,0.5998411003146782,2.3240356047772432
1,Sp247,Survival,0.6000187224992748,2.074728130756724
1,Sp248,Survival,0.5999930843202932,0.5042623994308709
1,Sp249,Survival,0.6001082433103726,0.5965566083048424
1,Sp250,Survival,0.5999148394960327,1.3166657973965494
1,Sp251,Survival,0.6001445787584119,2.4068746022558236
1,Sp252,Survival,0.6000888478800471,0.30396724943431874
1,Sp253,Survival,0.5998683823582935,0.3780010207775009
1,Sp254,Survival,0.6000077649553466,0.20879323257044957
1,Sp255,Survival,0.5998581026285281,1.1545483397380623
1,Sp256,Survival,0.6002676069956743,0.0012696040036872629
1,Sp257,Survival,0.6001746550112984,1.8089251745729644
1,Sp258,Survival,0.6001319676917738,0.1622772156233871
1,Sp259,Survival,0.6000196987469475,1.3479709245015667
1,Sp260,Survival,0.6000830941970542,0.05747039467221176
1,Sp261,Survival,0.6000667742703207,1.9242464780991335
1,Sp262,Survival,0.6000203084392821,0.9502396352332813
1,Sp263,Survival,0.5999907079990157,1.6517607934766099
1,Sp264,Survival,0.599651307518059,0.7770265118782651
1,Sp265,Survival,0.5999794969949703,2.075137123174386
1,Sp266,Survival,0.6001636441068143,0.11030265849575441
1,Sp267,Survival,0.6001226905513657,1.0780554262334565
1,Sp268,Survival,0.6000761701990214,0.37267063233094255
1,Sp269,Survival,0.6001978813367865,0.5376535088697886
1,Sp270,Survival,0.6003558121403861,0.1980259146875479
1,Sp271,Survival,0.6001813587672262,0.4102302348568129
1,Sp272,Survival,0.5998766026360225,0.1749914846530542
1,Sp273,Survival,0.5999186377298342,2.1105548039229625
1,Sp274,Survival,0.6001493762467074,2.699210410834379
1,Sp275,Survival,0.6000822090287075,3.0056156218489734
1,Sp276,Survival,0.5999983689491556,1.729356441103056
1,Sp277,Survival,0.599891325206411,2.129884763969533
1,Sp278,Survival,0.6000084954256641,1.6939962437037286
1,Sp279,Survival,0.5999518651618827,0.36092067344878576
1,Sp280,Survival,0.600037353749484,0.24746923586700606
1,Sp281,Survival,0.600217989013975,2.5395976191225293
1,Sp282,Survival,0.5998160605449632,1.835431532434008
1,Sp283,Survival,0.6002011301342888,1.8592089866658874
1,Sp284,Survival,0.5999989259189678,2.832016410820537
1,Sp285,Survival,0.5997698016396591,0.5227947198301794
1,Sp286,Survival,0.5998949132050351,0.15445822361333372
1,Sp287,Survival,0.600206254978525,0.16602431415156088
1,Sp288,Survival,0.5999666103207056,0.8075634646716932
1,Sp289,Survival,0.5998769174220389,0.1831832924202746
1,Sp290,Survival,0.5998606313027517,0.47544629962527396
1,Sp291,Survival,0.600226073637474,0.3183045086854299
1,Sp292,Survival,0.5999718888647949,0.0639627169745443
1,Sp293,Survival,0.5998593876983668,0.441784715850973
1,Sp294,Survival,0.599904772048113,1.8827719967868217
1,Sp295,Survival,0.5999586403307116,2.8889812311932404
1,Sp296,Survival,0.6002553094764375,1.6447889562286147
1,Sp297,Survival,0.5999479970385178,2.947421618113551
1,Sp298,Survival,0.6001155476447567,1.4931571270625885
1,Sp299,Survival,0.5999629718126769,2.880104961803473
1,Sp300,Survival,0.5998946868345838,3.8548353727128077
1,Sp301,Survival,0.6000948703896292,2.4277685194589993
1,Sp302,Survival,0.5999595544475069,1.6521284176875466
1,Sp303,Survival,0.5998097522014122,0.5957093800747317
1,Sp304,Survival,0.5999917632189563,1.8662106874560282
1,Sp305,Survival,0.5998061559539021,1.597952806572148
1,Sp306,Survival,0.6003012988275841,3.535100256704512
1,Sp307,Survival,0.600001314933053,2.2480399179853805
1,Sp308,Survival,0.6000390987895435,2.3375535179008162
1,Sp309,Survival,0.6000953002429257,0.006576126082156653
1,Sp310,Survival,0.6002261958091033,2.203247045630244
1,Sp311,Survival,0.6001999724850402,0.9209752268503744
1,Sp312,Survival,0.5997685310869816,0.2744016109662169
1,Sp313,Survival,0.5997840471683313,1.5246509878000307
1,Sp314,Survival,0.6000657946992151,0.25627725528267026
1,Sp315,Survival,0.5999083771731555,0.0508718147860621
1,Sp316,Survival,0.5999659908570352,0.2805236440552752
1,Sp317,Survival,0.5999311127539495,1.9186138272230258
1,Sp318,Survival,0.6000106569074244,0.6000830217237604
1,Sp319,Survival,0.5997985502530652,2.7365323934877366
1,Sp320,Survival,0.6000061587250884,1.693734837641301
1,Sp321,Survival,0.5998908767102764,0.3710663583304834
1,Sp322,Survival,0.5998257844662722,4.446487202202618
1,Sp323,Survival,0.5999385129749171,0.10923846213200607
1,Sp324,Survival,0.5998496818288399,1.101900106114471
1,Sp325,Survival,0.5999056801023253,0.49334893044072425
1,Sp326,Survival,0.5998932251929187,0.6936624097670525
1,Sp327,Survival,0.6001569991412936,2.024529806536023
1,Sp328,Survival,0.5998254967326553,1.5172072697886778
1,Sp329,Survival,0.6003348017493635,1.1733668367683354
1,Sp330,Survival,0.5998803631887333,0.7472941368469694
1,Sp331,Survival,0.5998233495245027,1.2728269216645176
1,Sp332,Survival,0.6001520998006317,1.8916453723849276
1,Sp333,Survival,0.5999199609854409,2.619838030925752
1,Sp334,Survival,0.6001286132283108,0.046118952522924805
1,Sp335,Survival,0.600063796883499,2.84945474630277
1,Sp336,Survival,0.5997949237644671,0.7509628112481954
1,Sp337,Survival,0.60008046551501,0.9323071625723498
1,Sp338,Survival,0.6000143675747173,1.040274426564465
1,Sp339,Survival,0.6001443492539574,0.24910358039668337
1,Sp340,Survival,0.5998692160349254,1.0664309870661672
1,Sp341,Survival,0.6000749742387751,0.34057405209702796
1,Sp342,Survival,0.5999023300129591,5.0385207761834865
1,Sp343,Survival,0.5998890437163629,0.7489734286481552
1,Sp344,Survival,0.5999838623400257,0.4714324282652901
1,Sp345,Survival,0.6000197277856028,1.3363994459726805
1,Sp346,Survival,0.5999272129314963,1.9300891451302695
1,Sp347,Survival,0.6002373165562602,0.14910616949595576
1,Sp348,Survival,0.5997505030894434,0.08857457786149796
1,Sp349,Survival,0.6002745381076383,0.2436605791718532
1,Sp350,Survival,0.6000718784713535,0.6682442665124563
1,Sp351,Survival,0.5999646485861443,0.00882644950655527
1,Sp352,Survival,0.6003672635186186,1.4642674395438686
1,Sp353,Survival,0.5999019574059583,1.1476632414769947
1,Sp354,Survival,0.6000165154089714,1.1687199039951797
1,Sp355,Survival,0.6002000826870495,0.763021828151445
1,Sp356,Survival,0.5999556564227699,2.5338595014259093
1,Sp357,Survival,0.599923790198307,2.8361132518706285
1,Sp358,Survival,0.6000902799821852,2.4800624552377797
1,Sp359,Survival,0.599826809206908,3.339531389128438
1,Sp360,Survival,0.5999623035629169,2.432268608255493
1,Sp361,Survival,0.5997491238365081,4.099103558850036
1,Sp362,Survival,0.6000318194376522,2.826886330785576
1,Sp363,Survival,0.599822509502727,0.1547393146499867
1,Sp364,Survival,0.5998017349755658,0.3590331456634073
1,Sp365,Survival,0.5999824766274204,0.86120161085655
1,Sp366,Survival,0.5999088104935238,0.47702847534271287
1,Sp367,Survival,0.5998746191632633,5.723773224300249
1,Sp368,Survival,0.5997401957813104,2.5410605199550185
1,Sp369,Survival,0.6000384096538982,0.3925844615499546
1,Sp370,Survival,0.599866329808409,2.7017069643271427
1,Sp371,Survival,0.6001939239388607,1.0579849965234371
1,Sp372,Survival,0.5999496395172734,0.6697308829044003
1,Sp373,Survival,0.600175762377072,1.9992073336032854
1,Sp374,Survival,0.6000471351332998,0.3409239254582434
1,Sp375,Survival,0.5999195353508853,1.6394098028411963
1,Sp376,Survival,0.5998661125014553,1.826558752971127
1,Sp377,Survival,0.5998987233413189,1.6171445017178512
1,Sp378,Survival,0.6001224544378911,1.4373072526331243
1,Sp379,Survival,0.6001473057009992,3.2573835202705936
1,Sp380,Survival,0.5996906209615308,0.24851502147427637
1,Sp381,Survival,0.6000081515318277,3.345707493104711
1,Sp382,Survival,0.5999850708459393,1.726534788779851
1,Sp383,Survival,0.5999816294597995,0.09056510802071409
1,Sp384,Survival,0.6001594570724753,1.5211297338766818
1,Sp385,Survival,0.6001828540148465,1.718724844784856
1,Sp386,Survival,0.600025221738592,1.983721855778679
1,Sp387,Survival,0.5998637504139486,2.7070682959301746
1,Sp388,Survival,0.6001336659718304,3.8858166243019228
1,Sp389,Survival,0.6001306211569211,2.5028641411679406
1,Sp390,Survival,0.6001250907387901,1.5062082565713348
1,Sp391,Survival,0.5997970471220587,1.68677488200829
1,Sp392,Survival,0.5999795370581111,3.7803032282553986
1,Sp393,Survival,0.6000031669592503,2.7257003140976264
1,Sp394,Survival,0.60027637776864,0.04282047593875762
1,Sp395,Survival,0.5999880104860411,3.7394144911499816
1,Sp396,Survival,0.6000998444153665,0.7176083293120632
1,Sp397,Survival,0.6002031738206522,3.437241036825608
1,Sp398,Survival,0.5999931008502222,0.519480667081191
1,Sp399,Survival,0.6001859712564299,0.09294542013801342
1,Sp400,Survival,0.5998137561818271,2.8700188875745893
1,Sp401,Survival,0.5999534657703376,2.4661547285058836
1,Sp402,Survival,0.6001216617719131,2.096997837814554
1,Sp403,Survival,0.5996593292829464,0.2465131022570946
1,Sp404,Survival,0.6000455238498141,3.1545268056028912
1,Sp405,Survival,0.6002619112274361,0.5166251544436884
1,Sp406,Survival,0.5999805080233855,3.7414296076946636
1,Sp407,Survival,0.6002106962967872,0.4205853198869763
1,Sp408,Survival,0.6000912012560147,0.5989419075601032
1,Sp409,Survival,0.6000361383001314,2.3291190208936916
1,Sp410,Survival,0.5998876675235698,3.5858588673404483
1,Sp411,Survival,0.5999436199181489,0.11749354572721957
1,Sp412,Survival,0.6000817478912768,2.108045695872336
1,Sp413,Survival,0.6000790133393176,0.07754559348150462
1,Sp414,Survival,0.6001353419278734,3.7624390313463354
1,Sp415,Survival,0.6001685306155979,0.1879641719192977
1,Sp416,Survival,0.6000858164586745,2.7606409567986554
1,Sp417,Survival,0.5999499466125444,0.6771286985576163
1,Sp418,Survival,0.6003251913121214,1.8909546133710817
1,Sp419,Survival,0.599948298930925,3.5561284313674495
1,Sp420,Survival,0.600089745034609,0.4067174503418892
1,Sp421,Survival,0.600117088375274,1.2085754462975609
1,Sp422,Survival,0.6000089559228354,3.9794706139320817
1,Sp423,Survival,0.6000632816676723,2.8432080426773765
1,Sp424,Survival,0.6000524547395949,1.940616626166496
1,Sp425,Survival,0.600060031668782,1.0837221671983885
1,Sp426,Survival,0.5998985009863727,0.041936928739409664
1,Sp427,Survival,0.6000323512711987,1.4367421034335692
1,Sp428,Survival,0.6001871160285946,0.2208661966339095
1,Sp429,Survival,0.6001864936792234,1.8527811006799129
1,Sp430,Survival,0.6001828313689306,0.677186833609788
1,Sp431,Survival,0.5999378469306456,0.1429321049946093
1,Sp432,Survival,0.6000133711729085,1.315076705040815
1,Sp433,Survival,0.6001121401580297,1.2723783689489807
1,Sp434,Survival,0.5997794426623275,0.012669722444670966
1,Sp435,Survival,0.5998840419519829,4.795516378399363
1,Sp436,Survival,0.6000894116652891,4.562324632394511
1,Sp437,Survival,0.6000789544506726,1.0198097017174905
1,Sp438,Survival,0.5999559264408205,0.27159110237801815
1,Sp439,Survival,0.6000310805514739,1.7741671375183459
1,Sp440,Survival,0.6001541228596169,0.6516478990098127
1,Sp441,Survival,0.6002216231405828,0.8201288444030339
1,Sp442,Survival,0.5999802934710066,0.48549796220275254
1,Sp443,Survival,0.5999669391643281,0.12489398969655502
1,Sp444,Survival,0.5999222609897079,4.292298477029542
1,Sp445,Survival,0.6000175430189293,0.06090028696100901
1,Sp446,Survival,0.6000811486303814,2.704543701435746
1,Sp447,Survival,0.5999194179846132,1.813205812350039
1,Sp448,Survival,0.5999512052530651,3.8777946370308727
1,Sp449,Survival,0.6001274701429717,2.027719026301313
1,Sp450,Survival,0.6000982185374923,1.501292198656389
1,Sp451,Survival,0.6000441853582402,2.116534725644737
1,Sp452,Survival,0.6002124403615354,1.3538650945268544
1,Sp453,Survival,0.5999299108415946,0.517015013378541
1,Sp454,Survival,0.599926314381069,0.02776997643101834
1,Sp455,Survival,0.5999802527187343,1.1215799961891402
1,Sp456,Survival,0.6000855169051722,0.24897533278598707
1,Sp457,Survival,0.5998122288174892,1.5904030868341563
1,Sp458,Survival,0.6000016464484215,1.5478473802869215
1,Sp459,Survival,0.5999954760614828,0.0628676543000322
1,Sp460,Survival,0.6000871736163436,1.1201804282676942
1,Sp461,Survival,0.5999375551404365,0.13615254407090938
1,Sp462,Survival,0.5997232781841215,0.17065271964070922
1,Sp463,Survival,0.5997934579063802,0.08570037316905761
1,Sp464,Survival,0.6001193042212497,0.3970990199402846
1,Sp465,Survival,0.5999859161021487,0.4976976947609618
1,Sp466,Survival,0.5999762601531216,0.4419256801211125
1,Sp467,Survival,0.6000536585763019,0.08073056484721619
1,Sp468,Survival,0.599990118041136,4.39466876719631
1,Sp469,Survival,0.599864312496788,0.11628569213556765
1,Sp470,Survival,0.599937188614484,0.5700870197531546
1,Sp471,Survival,0.5999670998176487,2.3136733687373052
1,Sp472,Survival,0.6002268740237229,0.04639177339354089
1,Sp473,Survival,0.5999249660472383,5.10050580709952
1,Sp474,Survival,0.6000312817811073,0.8390885328771831
1,Sp475,Survival,0.6001114295100344,1.641042877785158
1,Sp476,Survival,0.6000500270688658,0.13540189206896294
1,Sp477,Survival,0.6000018274917392,0.06214185319763684
1,Sp478,Survival,0.6001227201803712,3.030271587217628
1,Sp479,Survival,0.5999955804049234,0.8712218822182184
1,Sp480,Survival,0.6000518646648954,0.15531805700534523
1,Sp481,Survival,0.6001316554097851,0.9336535412848029
1,Sp482,Survival,0.5997828854518068,1.3338912444985946
1,Sp483,Survival,0.6002079578730841,0.2961491882014609
1,Sp484,Survival,0.5998722603180688,1.0494760815296762
1,Sp485,Survival,0.5997042168981386,1.7144756518987165
1,Sp486,Survival,0.5999713649384935,0.212370497825849
