Seed,Community,Species_ID,Species_CUE,Community_CUE,Community_CUE_surv,Abundance,Total_Abundance,Dominant_Community,Competition,L_eff,Facilitation,Depletion,UptakeVar
50,1,20,-0.0011374083362498653,0.10333071980539246,0.10333072070130188,-1.412060700313726e-13,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,9.600390346982898e-06
50,1,21,-0.051049255007824645,0.10333071980539246,0.10333072070130188,1.0030553642972307e-16,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,9.867742038502852e-06
50,1,22,-0.0753394863482653,0.10333071980539246,0.10333072070130188,5.435487646153168e-18,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,6.652754901333273e-06
50,1,23,-0.055686204919797755,0.10333071980539246,0.10333072070130188,8.000423005610056e-19,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,1.0044031334073806e-05
50,1,24,0.014136094212484745,0.10333071980539246,0.10333072070130188,-7.392344410504998e-14,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.954425718543196e-06
50,1,25,0.029816092144995907,0.10333071980539246,0.10333072070130188,1.2872479508352553e-11,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,5.550021102855398e-06
50,1,26,0.057027851945625034,0.10333071980539246,0.10333072070130188,1.0249504556905371e-06,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.321677296083693e-06
50,1,27,-0.13621256367248386,0.10333071980539246,0.10333072070130188,5.0221300171365714e-21,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.141388846924896e-06
50,1,28,-0.008671229459543817,0.10333071980539246,0.10333072070130188,3.525834596342385e-16,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,1.0000581780418226e-05
50,1,29,-0.010087135480064435,0.10333071980539246,0.10333072070130188,-1.0034095964148741e-14,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.3004175541303215e-06
50,1,30,0.0018929333826933506,0.10333071980539246,0.10333072070130188,1.9627534780291066e-12,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.624404282966089e-06
50,1,31,-0.0016849711212710667,0.10333071980539246,0.10333072070130188,-2.806131708122225e-14,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.416435890140574e-06
50,1,32,-0.07351048787933234,0.10333071980539246,0.10333072070130188,1.8056976849297643e-18,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,9.003879554158715e-06
50,1,33,0.065768250002385,0.10333071980539246,0.10333072070130188,7.7433196994739495,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.831570907381542e-06
50,1,34,0.0458905026804831,0.10333071980539246,0.10333072070130188,3.1597227270494488e-12,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,9.971003470020102e-06
50,1,35,-0.032336120456452434,0.10333071980539246,0.10333072070130188,-2.0971571543296012e-15,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,1.0253948830240168e-05
50,1,36,0.07619249203287093,0.10333071980539246,0.10333072070130188,4.6151004839960555e-08,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.184607524732476e-06
50,1,37,-0.016564254529066284,0.10333071980539246,0.10333072070130188,3.295011940533552e-16,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.000729456168778e-06
50,1,38,0.034941869746879343,0.10333071980539246,0.10333072070130188,1.2948877405130004e-11,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.722895113322833e-06
50,1,39,-0.030929970897996557,0.10333071980539246,0.10333072070130188,-6.332924973241893e-14,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,6.717483102305673e-06
50,1,40,-0.057936925906818815,0.10333071980539246,0.10333072070130188,1.7154384744420895e-17,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,6.561888497218847e-06
50,1,41,-0.06911425285087036,0.10333071980539246,0.10333072070130188,-1.6260287419690864e-20,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.911168149622676e-06
50,1,42,-0.036343079654341894,0.10333071980539246,0.10333072070130188,-4.283685332973267e-15,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.89446004225779e-06
50,1,43,0.13016889454520178,0.10333071980539246,0.10333072070130188,48.786712697268676,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,6.447137347001589e-06
50,1,44,0.012040179261256867,0.10333071980539246,0.10333072070130188,-1.8834428066301133e-13,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,6.93629358145263e-06
50,1,45,0.03580394096081769,0.10333071980539246,0.10333072070130188,-9.607891421041626e-11,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.940926574028312e-06
50,1,46,-0.08077701290441897,0.10333071980539246,0.10333072070130188,1.7273584207364538e-18,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,6.26046945091817e-06
50,1,47,0.056390847078822554,0.10333071980539246,0.10333072070130188,-6.500265858574785e-10,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,9.025891838035743e-06
50,1,48,-0.014914691040163517,0.10333071980539246,0.10333072070130188,-1.4162632677128943e-15,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.1171283614293626e-06
50,1,49,-0.007611630127257123,0.10333071980539246,0.10333072070130188,-1.1133312161140046e-13,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.997818103346001e-06
50,1,50,0.06922450431637123,0.10333071980539246,0.10333072070130188,3.708765864735345,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.78661939404838e-06
50,1,51,0.07480611588885454,0.10333071980539246,0.10333072070130188,8.611040064471004,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.358633885409873e-06
50,1,52,-0.004377070043214552,0.10333071980539246,0.10333072070130188,-8.736220234109023e-14,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,9.767541387631943e-06
50,1,53,0.013716916264090733,0.10333071980539246,0.10333072070130188,-6.204063355860118e-14,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.658481043189592e-06
50,1,54,-0.034927319054177605,0.10333071980539246,0.10333072070130188,-7.290629716671409e-16,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,9.498733068378023e-06
50,1,55,0.0147268722854055,0.10333071980539246,0.10333072070130188,-1.7601433699479253e-13,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.209481768767697e-06
50,1,56,-0.01942751920754699,0.10333071980539246,0.10333072070130188,-1.4600474072457278e-15,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.920472104720547e-06
50,1,57,0.08898949579679978,0.10333071980539246,0.10333072070130188,20.246397458014396,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,6.982531561259953e-06
50,1,58,0.03001514730106722,0.10333071980539246,0.10333072070130188,1.0501749054274566e-11,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,9.628734363835748e-06
50,1,59,-0.03885105898598321,0.10333071980539246,0.10333072070130188,1.5012205189755342e-16,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,1.0338726957591615e-05
50,1,60,-0.04500246098449841,0.10333071980539246,0.10333072070130188,2.2131210091990613e-17,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.340395183213801e-06
50,1,61,-0.07060621413470827,0.10333071980539246,0.10333072070130188,1.1767051815001845e-18,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.410192940713987e-06
50,1,62,0.06732591517758583,0.10333071980539246,0.10333072070130188,0.03442906732258718,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,6.601644288588531e-06
50,1,63,-0.07956489225980341,0.10333071980539246,0.10333072070130188,6.194958292903658e-19,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.86508230921786e-06
50,1,64,0.042955460612100684,0.10333071980539246,0.10333072070130188,1.7717122587478655e-11,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,1.0334208201764473e-05
50,1,65,0.08006132039315832,0.10333071980539246,0.10333072070130188,12.484479450947099,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.229284821530148e-06
50,1,66,-0.0482666275882738,0.10333071980539246,0.10333072070130188,1.507124367816514e-16,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.42540360246833e-06
50,1,67,0.005948703361390012,0.10333071980539246,0.10333072070130188,-1.8393772512531084e-13,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.34854107505294e-06
50,1,68,-0.0016007497556553506,0.10333071980539246,0.10333072070130188,1.0249429182983817e-12,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.923068657796372e-06
50,1,69,-0.08781249240353287,0.10333071980539246,0.10333072070130188,4.791047337761206e-18,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.28224032838588e-06
50,1,70,0.024670466107428308,0.10333071980539246,0.10333072070130188,-2.446947239934247e-13,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,6.513790984006645e-06
50,1,71,-0.11432693320516257,0.10333071980539246,0.10333072070130188,7.099567824028522e-21,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.205944728326996e-06
50,1,72,0.006446585622725569,0.10333071980539246,0.10333072070130188,4.967828161884135e-12,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.620901676789456e-06
50,1,73,0.06938432196091429,0.10333071980539246,0.10333072070130188,5.00777604017074e-07,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.680235507497695e-06
50,1,74,0.042404074950863666,0.10333071980539246,0.10333072070130188,4.191091439325338e-07,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,1.056410361200575e-05
50,1,75,0.05687745347623779,0.10333071980539246,0.10333072070130188,2.364508219890428e-08,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.376753533008038e-06
50,1,76,-0.04055803335814179,0.10333071980539246,0.10333072070130188,1.918025648722009e-16,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.022414532598065e-06
50,1,77,0.07961024962076839,0.10333071980539246,0.10333072070130188,3.81465409929529e-09,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.86350757022404e-06
50,1,78,0.030708889093928833,0.10333071980539246,0.10333072070130188,1.0717415966706608e-11,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.77354558304905e-06
50,1,79,0.03065238673899702,0.10333071980539246,0.10333072070130188,3.663564707116787e-12,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.462364226509568e-06
50,1,80,0.06864256653283583,0.10333071980539246,0.10333072070130188,6.544056868341901e-08,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,1.0310138585195116e-05
50,1,81,-0.011450093337263476,0.10333071980539246,0.10333072070130188,-3.230978395611264e-15,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,6.629270190610215e-06
50,1,82,0.03156975569384157,0.10333071980539246,0.10333072070130188,2.47265160498054e-10,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.427567344862542e-06
50,1,83,-0.09725568219082067,0.10333071980539246,0.10333072070130188,6.418338250117947e-19,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.350545120923418e-06
50,1,84,-0.07871264691053327,0.10333071980539246,0.10333072070130188,9.159819908812607e-18,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.870191276751165e-06
50,1,85,-0.005295736398458375,0.10333071980539246,0.10333072070130188,-6.786878948410458e-14,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.5556426281877976e-06
50,1,86,-0.017985479277331618,0.10333071980539246,0.10333072070130188,4.658330774999034e-17,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,9.91589168978832e-06
50,1,87,-0.0002530578281903987,0.10333071980539246,0.10333072070130188,-4.6097024987979325e-14,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,6.088602845995918e-06
50,1,88,-0.09488283732155874,0.10333071980539246,0.10333072070130188,-3.547320416903315e-21,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,9.076151879668631e-06
50,1,89,-0.05073761502799886,0.10333071980539246,0.10333072070130188,2.0466693752531825e-17,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.689960232343697e-06
50,1,90,0.03209361436369969,0.10333071980539246,0.10333072070130188,-4.6288992189514706e-11,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,6.754547788145088e-06
50,1,91,-0.030166341064203867,0.10333071980539246,0.10333072070130188,8.821386768475305e-17,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,9.166160132105709e-06
50,1,92,-0.03691970333828665,0.10333071980539246,0.10333072070130188,9.98945892911744e-17,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,6.3795126892661295e-06
50,1,93,0.009129733361608026,0.10333071980539246,0.10333072070130188,9.451664593762995e-12,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,9.265913871369963e-06
50,1,94,0.027386642272261844,0.10333071980539246,0.10333072070130188,3.036337834826737e-11,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,1.1083905199569378e-05
50,1,95,0.008483569043725462,0.10333071980539246,0.10333072070130188,-3.88460304372264e-13,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,7.406930114209922e-06
50,1,96,0.02993380240712968,0.10333071980539246,0.10333072070130188,1.6574077910967346e-12,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,5.929950716270594e-06
50,1,97,-0.0819505153739353,0.10333071980539246,0.10333072070130188,3.9691798345014354e-19,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.122897552520765e-06
50,1,98,-0.04511733853249104,0.10333071980539246,0.10333072070130188,-8.092684028910842e-17,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.918638843897967e-06
50,1,99,-0.1475149165454229,0.10333071980539246,0.10333072070130188,2.1952031590740407e-21,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.527562782554911e-06
50,1,100,-0.1487254660888939,0.10333071980539246,0.10333072070130188,7.673882870083846e-21,39.39386319535954,Community 2,0.0012405265264006226,1.2430342791347067,0.8626623201877945,45.80680872743227,8.057404666714764e-06
50,2,1,0.026147609087083516,0.10221996894685051,0.10221996865243119,8.585737919086926e-12,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,7.42138151158278e-06
50,2,2,-0.11864472189554667,0.10221996894685051,0.10221996865243119,-6.926011091007923e-15,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,6.238008552123541e-06
50,2,3,0.10447869107885423,0.10221996894685051,0.10221996865243119,18.958538421846512,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.572310474717913e-06
50,2,4,-0.08472013291079233,0.10221996894685051,0.10221996865243119,6.007163229859156e-14,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,7.711503002029574e-06
50,2,5,-0.0076393368012208146,0.10221996894685051,0.10221996865243119,-3.8322835936648155e-13,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,6.0912689999239295e-06
50,2,6,-0.032069099106376744,0.10221996894685051,0.10221996865243119,4.1007579131755707e-14,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.582493549395103e-06
50,2,7,-0.09001202933557902,0.10221996894685051,0.10221996865243119,5.270712982359911e-14,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.569694340388239e-06
50,2,8,0.007183833825617362,0.10221996894685051,0.10221996865243119,-3.4517320153759788e-12,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,9.570266711335946e-06
50,2,9,-0.05480771631626151,0.10221996894685051,0.10221996865243119,-3.4303843592218885e-13,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.18222125660524e-06
50,2,10,0.05345036355257678,0.10221996894685051,0.10221996865243119,1.4705923858352867e-09,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.937185226236839e-06
50,2,11,0.0062250119529641155,0.10221996894685051,0.10221996865243119,-6.4827910182053424e-12,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.939636101248716e-06
50,2,12,-0.04856740269441343,0.10221996894685051,0.10221996865243119,-8.782611804637007e-13,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.2102981290219e-06
50,2,13,-0.02458847464753219,0.10221996894685051,0.10221996865243119,-1.240408248516854e-12,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,9.512456722206109e-06
50,2,14,-0.04683970823737308,0.10221996894685051,0.10221996865243119,-1.05923398548518e-12,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,6.693619831963384e-06
50,2,15,0.0011448393416686536,0.10221996894685051,0.10221996865243119,1.5715196027353303e-11,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,9.48498686027735e-06
50,2,16,-0.018295736971789003,0.10221996894685051,0.10221996865243119,3.045567808833805e-13,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.689356088041348e-06
50,2,17,-0.03602576352312699,0.10221996894685051,0.10221996865243119,-1.0968170375527433e-12,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.219055349666855e-06
50,2,18,0.02123161533725474,0.10221996894685051,0.10221996865243119,1.2113222594072336e-10,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.332298252613356e-06
50,2,19,-0.013075717047753798,0.10221996894685051,0.10221996865243119,1.9350094346763418e-12,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,7.765022939542965e-06
50,2,20,-0.06290797328360896,0.10221996894685051,0.10221996865243119,-1.346407835771406e-13,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.971792573517824e-06
50,2,21,-0.013943303051250706,0.10221996894685051,0.10221996865243119,1.0863941473289213e-12,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,6.112462041341106e-06
50,2,22,-0.01340873217555579,0.10221996894685051,0.10221996865243119,1.3711498957045955e-12,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,6.112088625460048e-06
50,2,23,0.009638381269815978,0.10221996894685051,0.10221996865243119,-5.385139081144808e-12,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.573900311962183e-06
50,2,24,-0.09464263726768846,0.10221996894685051,0.10221996865243119,5.2552068700180293e-14,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,1.1764546844794984e-05
50,2,25,-0.018521051336142305,0.10221996894685051,0.10221996865243119,5.718852708314455e-14,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.039675783865047e-06
50,2,26,0.033837771635315914,0.10221996894685051,0.10221996865243119,1.5984883633235326e-10,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.018654310669755e-06
50,2,27,-0.013253057387092298,0.10221996894685051,0.10221996865243119,1.4370949257972336e-12,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,7.915674896423532e-06
50,2,28,-0.0018825398084722712,0.10221996894685051,0.10221996865243119,2.5075232775070217e-12,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.990402303963807e-06
50,2,29,0.024521983734213985,0.10221996894685051,0.10221996865243119,-1.6889900497965262e-11,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,6.221452141047152e-06
50,2,30,-0.08976987066911554,0.10221996894685051,0.10221996865243119,6.147192567873754e-14,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.536325309657588e-06
50,2,31,0.09228080400295001,0.10221996894685051,0.10221996865243119,5.495276970816418,68.32849084679515,Community 2,0.001254692219817397,1.2501016766910038,0.861724281207352,44.645979107368234,8.13165240768522e-06
