Community,Species,Status,CUE,C_final
2,Sp75,Extinction,0.8735942365000327,-1.345290727520712e-22
2,Sp76,Extinction,0.8691797298925993,-3.522063508337894e-21
2,Sp77,Extinction,0.8611564166576433,-2.1287934839524323e-21
2,Sp78,Extinction,0.8738545093789166,6.521917713322392e-20
2,Sp79,Extinction,0.8601795823756119,-3.3825625636407853e-21
2,Sp80,Extinction,0.8662175905647879,-3.2433509910200066e-20
2,Sp81,Extinction,0.8720101748692229,-2.6218880938335146e-20
2,Sp82,Extinction,0.8659634261125347,-1.1540584933346039e-20
2,Sp83,Extinction,0.8623481764848799,-1.0539467366978684e-20
2,Sp84,Survival,0.8763373102345308,621.151725080248
2,Sp85,Extinction,0.8770094886931972,-1.7331627668030318e-18
2,Sp86,Extinction,0.8709150907131268,-2.963691825828323e-20
2,Sp87,Extinction,0.8703354874925011,-4.8277673722209565e-21
2,Sp88,Extinction,0.8619159835703222,-1.362243517433141e-21
2,Sp89,Extinction,0.8706491030830922,-8.40595069384587e-21
2,Sp90,Extinction,0.8682911087588359,4.4753760461158436e-21
2,Sp91,Extinction,0.857457734118637,-3.404151079606857e-21
2,Sp92,Extinction,0.8667272422369523,-6.2857523992897646e-21
2,Sp93,Survival,0.8788018779456898,1763.8969022924734
2,Sp94,Extinction,0.860258442070751,-5.937208014318488e-21
2,Sp95,Extinction,0.869773000908172,1.4523143972891147e-21
2,Sp96,Survival,0.8795871691957013,3546.363567453406
2,Sp97,Extinction,0.8705275986673511,-1.2769525010306902e-20
2,Sp98,Extinction,0.8696252448061988,-1.1539824602385881e-20
2,Sp99,Extinction,0.8700525807354235,-2.88282594101425e-20
2,Sp100,Survival,0.8787491369631465,175.11977208513306
3,Sp1,Extinction,0.8708605501301292,-1.1935973335345584e-20
3,Sp2,Extinction,0.876656548195693,2.4058523272088768e-12
3,Sp3,Extinction,0.8781667045712179,2.43455907226999e-06
3,Sp4,Extinction,0.8760157017806017,-6.212523054099459e-25
3,Sp5,Survival,0.8846154955556952,3046.5899666104597
3,Sp6,Survival,0.8806195810669568,0.02221049484133481
3,Sp7,Extinction,0.8751349179775102,-1.0809637211069623e-29
3,Sp8,Extinction,0.8705849774638573,-3.621299002116326e-39
3,Sp9,Extinction,0.8595514147612228,4.506220744777261e-40
3,Sp10,Extinction,0.8610201913621267,2.540871236744121e-41
3,Sp11,Extinction,0.8757414648690901,5.626598603165814e-21
3,Sp12,Survival,0.8793440518639194,1669.5800881402001
3,Sp13,Extinction,0.8729258096471251,-4.9073917046281455e-30
3,Sp14,Extinction,0.8742050918262174,1.0610852524801429e-23
3,Sp15,Extinction,0.8703419823078523,1.3554288474465263e-39
3,Sp16,Extinction,0.871007572049484,-2.6525109578139335e-39
3,Sp17,Extinction,0.8737415799996338,1.7200073670246354e-24
3,Sp18,Extinction,0.8693311546310033,2.564328895857708e-41
3,Sp19,Extinction,0.8742577151108152,-2.809131114544569e-34
3,Sp20,Extinction,0.8655590075210114,-3.071277064446351e-39
3,Sp21,Extinction,0.8770579518341385,3.019992709188344e-23
3,Sp22,Extinction,0.8715535504327028,7.390846700763947e-38
3,Sp23,Extinction,0.8546256553258242,-1.225068049465863e-41
3,Sp24,Extinction,0.869522435306963,-3.2508439164903857e-39
3,Sp25,Extinction,0.8690266599592347,1.8586805432214217e-38
3,Sp26,Extinction,0.8526036026942702,-1.5705528131695327e-40
3,Sp27,Extinction,0.8702988508163662,1.1393976230723577e-39
3,Sp28,Extinction,0.8537322571086099,2.575445717091238e-40
3,Sp29,Extinction,0.8749968239238946,-3.449846364046199e-25
3,Sp30,Extinction,0.8733714989996557,-1.6933783753869274e-34
3,Sp31,Extinction,0.8664442476797907,2.368588147305024e-38
3,Sp32,Extinction,0.8600722938288563,2.7336728832001248e-39
3,Sp33,Extinction,0.8646370997094837,1.961449780502757e-40
3,Sp34,Extinction,0.8651120109829554,-6.745632293215172e-40
3,Sp35,Extinction,0.8762698140973425,7.000332146797807e-10
3,Sp36,Extinction,0.8702812600718773,-2.094178960832136e-39
3,Sp37,Extinction,0.8738283021420311,2.6082841043302053e-24
3,Sp38,Extinction,0.8737397145397751,1.3765087801746566e-25
3,Sp39,Extinction,0.872344587161931,-2.3822807736079922e-29
3,Sp40,Extinction,0.8686184335430847,3.915246580068236e-40
3,Sp41,Extinction,0.861677852539093,-2.543014739622341e-39
3,Sp42,Extinction,0.8631514940245734,-6.951921017052451e-40
3,Sp43,Extinction,0.8763250304835059,-4.377243410016223e-31
3,Sp44,Extinction,0.8739449063717073,-2.6954519206921515e-31
3,Sp45,Extinction,0.8599934321545653,2.4495772406349056e-40
3,Sp46,Extinction,0.8632979284771544,5.630520471895701e-40
3,Sp47,Extinction,0.8757348678842503,-8.48637251362347e-19
3,Sp48,Extinction,0.8743565940870552,-3.024819127201521e-25
3,Sp49,Extinction,0.8663346461822228,-4.576225012935079e-39
3,Sp50,Extinction,0.8703600853040171,2.8233698126246514e-38
3,Sp51,Extinction,0.8721446332577705,2.3648085361635373e-36
3,Sp52,Extinction,0.8531442525820659,1.0871992645264552e-39
3,Sp53,Extinction,0.8717949626819463,2.360334225151023e-38
3,Sp54,Extinction,0.8614029039428752,1.2513606303658957e-39
3,Sp55,Extinction,0.8676236078083331,-1.587371947137974e-40
3,Sp56,Extinction,0.8736236709827041,1.2483675140125032e-37
3,Sp57,Extinction,0.8681427258558675,7.934147470886548e-39
3,Sp58,Extinction,0.8651118489218583,-7.2120293385919375e-40
3,Sp59,Extinction,0.868289730923363,-1.3034754215164832e-37
3,Sp60,Survival,0.883598370635449,6937.409569698853
3,Sp61,Extinction,0.8663352524237252,1.0730202985264114e-38
3,Sp62,Extinction,0.8726103827352351,-1.139338515792787e-25
3,Sp63,Extinction,0.8705566477153764,6.763369033944201e-41
3,Sp64,Extinction,0.866598954850398,-6.677275753244072e-39
3,Sp65,Extinction,0.8697128732442155,7.555491115295627e-40
3,Sp66,Extinction,0.8738057358367395,-3.7608079983048656e-41
3,Sp67,Extinction,0.8676678035398566,-3.1601962710873947e-39
3,Sp68,Extinction,0.8639820546016269,-8.691327287578e-40
3,Sp69,Extinction,0.8723422914119011,9.609081988316847e-38
3,Sp70,Extinction,0.8693335280613739,6.128632660050529e-38
3,Sp71,Extinction,0.8728842670194025,-3.531364263957689e-32
3,Sp72,Extinction,0.8711243960036488,-5.229249176950783e-32
3,Sp73,Extinction,0.8677719409779634,-3.1964147163211366e-39
3,Sp74,Extinction,0.8686177642735328,-5.367826016247156e-40
3,Sp75,Survival,0.879982275070387,1778.1908161538072
3,Sp76,Extinction,0.872780689203377,2.8350528046320318e-37
3,Sp77,Extinction,0.8679750290512241,3.248091625166599e-38
3,Sp78,Extinction,0.875344926666821,2.691185667248242e-25
3,Sp79,Extinction,0.8758900279811649,3.6054394835851704e-22
3,Sp80,Extinction,0.869792495356575,2.44633709112553e-38
3,Sp81,Extinction,0.8679517825679156,4.436143158319988e-40
3,Sp82,Extinction,0.8639486656884258,-4.752678817736058e-40
3,Sp83,Extinction,0.8691180263111034,-9.517816273405802e-39
3,Sp84,Extinction,0.8649226950384967,5.543009111165679e-41
3,Sp85,Extinction,0.8693363737237862,5.085547348249003e-38
3,Sp86,Extinction,0.8659857952808993,8.556203276658265e-39
3,Sp87,Extinction,0.8704862060809464,3.758778634007578e-39
3,Sp88,Extinction,0.8608297383105166,1.8647282798979013e-38
3,Sp89,Extinction,0.8720404105197763,-5.2221103609924545e-40
3,Sp90,Extinction,0.8594058631981946,-1.1225128569668677e-39
3,Sp91,Extinction,0.8663848140328746,4.761656799858407e-39
3,Sp92,Survival,0.8776224636498333,0.05628610695083767
3,Sp93,Extinction,0.8651223992297917,-1.4865547143914118e-39
3,Sp94,Extinction,0.870864228177772,6.913731138859452e-35
3,Sp95,Extinction,0.86868002055042,6.655502926633592e-38
3,Sp96,Extinction,0.8681810667647546,8.544591468277898e-38
3,Sp97,Survival,0.8799644724714801,0.0007650450356590677
3,Sp98,Extinction,0.8707958388416619,-6.890038200718759e-38
3,Sp99,Extinction,0.879350786064668,-1.5347033414583635e-19
3,Sp100,Extinction,0.8699582788870972,-1.9282544832207694e-38
3,Sp101,Extinction,0.8568987639819855,-5.655575615853297e-34
3,Sp102,Extinction,0.8625023956613792,1.4725968894495172e-34
3,Sp103,Survival,0.8819268393624325,4448.616973249403
3,Sp104,Extinction,0.8655574471807738,7.37993046481053e-36
3,Sp105,Extinction,0.8655519243602692,-1.026232395263767e-35
3,Sp106,Extinction,0.8664475162572816,6.337414444039983e-36
3,Sp107,Extinction,0.8721448958230174,-1.6591393993418926e-37
3,Sp108,Extinction,0.8676034752944074,1.2766196907018118e-35
3,Sp109,Extinction,0.8734826431549186,3.664249323970843e-34
3,Sp110,Extinction,0.866061058356815,7.889678261867203e-36
3,Sp111,Extinction,0.8693061404668125,1.2194114966191136e-35
3,Sp112,Extinction,0.8757845468818115,3.694467084713865e-23
3,Sp113,Extinction,0.8700188234002943,4.731805845862559e-36
3,Sp114,Extinction,0.8718584502175071,4.916762231432153e-36
3,Sp115,Extinction,0.8702613967715418,-1.5073974098419355e-35
3,Sp116,Extinction,0.8767298885532574,-2.4860883788397223e-09
3,Sp117,Extinction,0.8614654575069037,-1.370186130959474e-33
3,Sp118,Extinction,0.8736360269819745,8.911219177810167e-38
3,Sp119,Extinction,0.869672068498694,1.1372867931093296e-35
3,Sp120,Extinction,0.8781483313184607,-1.0523369768392998e-10
3,Sp121,Extinction,0.8707711314382568,-1.9722639065181557e-37
3,Sp122,Extinction,0.8584458014443549,3.827188535108328e-35
3,Sp123,Extinction,0.8736959173576734,-1.519861759765329e-29
3,Sp124,Extinction,0.8707259775466886,3.1842800706330606e-35
3,Sp125,Extinction,0.8715212300881483,3.426117033311097e-36
3,Sp126,Extinction,0.8650488862549738,-1.4519668828856168e-34
3,Sp127,Extinction,0.8655239188396963,2.101555952443125e-36
3,Sp128,Extinction,0.8725468610352515,6.964696277278462e-37
3,Sp129,Extinction,0.8724151637251577,-7.958054293204926e-36
3,Sp130,Extinction,0.8667744285929018,9.204664062923769e-36
3,Sp131,Extinction,0.8752332818038294,-3.7344395323133415e-35
3,Sp132,Extinction,0.8739859707773239,-3.280087126970434e-36
3,Sp133,Extinction,0.8642206878155999,1.0904551596634601e-36
3,Sp134,Extinction,0.8713110208928173,1.156562008742084e-36
3,Sp135,Extinction,0.8780945479309701,-4.014456340683785e-20
3,Sp136,Extinction,0.8739500807417939,-1.4223708414596605e-23
3,Sp137,Extinction,0.8617706417885299,-4.370813823588331e-35
3,Sp138,Extinction,0.8724792637166006,5.218474058723907e-39
3,Sp139,Extinction,0.8593526179407888,-1.2990400567809512e-33
3,Sp140,Extinction,0.8685161117708753,3.1855267164715304e-35
3,Sp141,Extinction,0.8694607538160919,-9.152827629218406e-36
3,Sp142,Extinction,0.8708514616013684,7.742294758185351e-37
3,Sp143,Extinction,0.871395237066545,-4.7440841174381466e-36
3,Sp144,Extinction,0.8666127486478461,1.0346022182614384e-36
3,Sp145,Extinction,0.8747045872921705,2.5734500322051357e-09
3,Sp146,Extinction,0.8749412851490709,-2.3992251965031773e-18
3,Sp147,Extinction,0.8694994050183025,5.552161262466843e-38
3,Sp148,Extinction,0.8734994430871779,-5.0381013890056565e-36
3,Sp149,Extinction,0.8620836627284817,-3.664350380843451e-34
3,Sp150,Extinction,0.8690570541477036,4.928764260561316e-37
3,Sp151,Extinction,0.8689165517348014,5.409589343757775e-36
3,Sp152,Extinction,0.8732317208033158,-1.4448307756204376e-32
3,Sp153,Extinction,0.8617395082459874,7.25087364668119e-36
3,Sp154,Extinction,0.8721296325650849,-4.2255221032711003e-36
3,Sp155,Extinction,0.8630085500866993,2.1313677432042914e-35
3,Sp156,Survival,0.8794685335328181,1460.704998706519
3,Sp157,Extinction,0.8726395853978777,1.5927478604467527e-30
3,Sp158,Extinction,0.8658692710771193,-4.506445757684559e-36
3,Sp159,Extinction,0.8676299476670947,1.3485960039897475e-35
3,Sp160,Extinction,0.8675721117576252,-6.317252165018981e-37
3,Sp161,Extinction,0.8707347211194474,5.907969745944736e-37
3,Sp162,Extinction,0.8676422277083571,-9.284863578304648e-37
3,Sp163,Survival,0.8792354322294934,1696.3276963578312
3,Sp164,Extinction,0.8724039056810681,1.2008256475435901e-36
3,Sp165,Extinction,0.8551262405745035,2.138343835567644e-36
3,Sp166,Extinction,0.8755684353111296,2.0564294609184345e-26
3,Sp167,Extinction,0.8730442438043683,2.2473277336321208e-38
3,Sp168,Extinction,0.8660263588493473,-1.6571618303717274e-34
3,Sp169,Extinction,0.8730222266479369,-3.2685191430699114e-36
3,Sp170,Extinction,0.873489776640847,-4.3910727896431764e-36
3,Sp171,Extinction,0.8695398998962682,2.4568730514271666e-36
3,Sp172,Extinction,0.869905195322612,1.1330141346386708e-37
3,Sp173,Extinction,0.8584092469498058,-1.9597825814305154e-34
3,Sp174,Extinction,0.876302719190156,-4.1952695572845445e-20
3,Sp175,Extinction,0.8735942365000327,-7.999768401386206e-37
3,Sp176,Extinction,0.8691797298925993,1.5705269402192436e-37
3,Sp177,Extinction,0.8611564166576433,5.857605031507182e-35
3,Sp178,Extinction,0.8738545093789166,-1.8275069661720313e-35
3,Sp179,Extinction,0.8601795823756119,-2.9048645311262663e-34
3,Sp180,Extinction,0.8662175905647879,-3.1786917999625295e-36
3,Sp181,Extinction,0.8720101748692229,3.0018467752447825e-35
3,Sp182,Extinction,0.8659634261125347,-4.7372172271611454e-36
3,Sp183,Extinction,0.8623481764848799,2.9571369035839496e-34
3,Sp184,Extinction,0.8763373102345308,-5.059228661950018e-10
3,Sp185,Extinction,0.8770094886931972,-2.2846182594145175e-32
3,Sp186,Extinction,0.8709150907131268,1.857212043805926e-35
3,Sp187,Extinction,0.8703354874925011,1.4948838003249042e-36
3,Sp188,Extinction,0.8619159835703222,1.0079965260702182e-35
3,Sp189,Extinction,0.8706491030830922,7.436565693442615e-36
3,Sp190,Extinction,0.8682911087588359,-3.313942266480372e-36
3,Sp191,Extinction,0.857457734118637,-1.1416876534823822e-34
3,Sp192,Extinction,0.8667272422369523,-2.1194396148086544e-36
3,Sp193,Extinction,0.8788018779456898,-3.1605819595494876e-09
3,Sp194,Extinction,0.860258442070751,1.1404930909224099e-34
3,Sp195,Extinction,0.869773000908172,-5.706053231576367e-37
3,Sp196,Extinction,0.8795871691957013,7.302874761547196e-07
3,Sp197,Extinction,0.8705275986673511,6.180594603222057e-37
3,Sp198,Extinction,0.8696252448061988,1.2044643342135232e-36
3,Sp199,Extinction,0.8700525807354235,-2.1069311180588037e-36
3,Sp200,Extinction,0.8787491369631465,-4.787988374534284e-10
