Seed,Community,Species_ID,Species_CUE,Community_CUE,Abundance,Total_Abundance,Dominant_Community,Competition_Avg_Survivors,Overlap all,UptakeVar
50,1,39,0.2588447140103201,0.23975247731063484,42.80062631760225,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,6.045797374453062e-06
50,1,40,0.08631125238747919,0.23975247731063484,8.489887556970696e-12,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,1.1115554161902511e-05
50,1,41,0.12735760560264697,0.23975247731063484,-1.205072403959533e-12,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.992855380977575e-06
50,1,42,0.14376689096537199,0.23975247731063484,1.186687501042421e-10,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.531911258945889e-06
50,1,43,0.1615614973282085,0.23975247731063484,2.28119648444664e-09,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.06109197557348e-06
50,1,44,0.15374797784636532,0.23975247731063484,1.415420344617962e-09,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.106373330862047e-06
50,1,45,0.13791802037324935,0.23975247731063484,6.255566328857255e-11,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.698570909984354e-06
50,1,46,0.19846722960512023,0.23975247731063484,0.0016730465824410096,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.893862433452123e-06
50,1,47,0.09687030287741638,0.23975247731063484,-2.338215877205018e-12,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,1.0617781420972888e-05
50,1,48,0.23989379305521233,0.23975247731063484,8.568952270482354,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,6.7138264035428975e-06
50,1,49,0.20659408486189676,0.23975247731063484,0.09838397525626778,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,9.44420513587768e-06
50,1,50,0.14864527153370366,0.23975247731063484,1.0750235859002459e-10,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.301494432819953e-06
50,1,51,-0.014115255310796377,0.23975247731063484,2.037445386956763e-12,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,4.146779682497966e-06
50,1,52,0.13459790934865704,0.23975247731063484,-3.509162471230258e-11,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.681986270991365e-06
50,1,53,0.04146346681116504,0.23975247731063484,-4.244981239391668e-12,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.199586537691927e-06
50,1,54,0.20505600018374737,0.23975247731063484,0.0008968952196160801,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.807502261887234e-06
50,1,55,0.22881853499851956,0.23975247731063484,5.852242997119091,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.19523008352818e-06
50,1,56,0.15170577525842813,0.23975247731063484,1.0723432649397539e-10,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,6.937619181366958e-06
50,1,57,0.1295936877607445,0.23975247731063484,3.528196867774638e-11,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.760919659751616e-06
50,1,58,0.15725390207041615,0.23975247731063484,2.547593769257087e-10,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.407814293612879e-06
50,1,59,0.20436360012612337,0.23975247731063484,8.544788149423572e-06,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.605076895256211e-06
50,1,60,0.023281794089054907,0.23975247731063484,-3.1492804979639207e-12,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.531626117472407e-06
50,1,61,0.10799968809335271,0.23975247731063484,-1.1229274151813702e-11,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.623417651434952e-06
50,1,62,0.10613849173267777,0.23975247731063484,-2.907845049117658e-12,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.3793029127612855e-06
50,1,63,0.18724998847497273,0.23975247731063484,4.3082905426071707e-07,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.494838516209555e-06
50,1,64,0.18618992950303145,0.23975247731063484,2.759171989714637e-07,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.635867009064712e-06
50,1,65,0.17003882096570785,0.23975247731063484,2.5164715565977015e-09,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.187874983570126e-06
50,1,66,0.13451229484615357,0.23975247731063484,4.0314098803298785e-13,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.061106253516515e-06
50,1,67,0.20223315221935576,0.23975247731063484,6.21142433274433,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,1.0197028201715835e-05
50,1,68,0.11509564937259897,0.23975247731063484,-1.8651675429906094e-11,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.534724588108383e-06
50,1,69,0.16251634403534942,0.23975247731063484,1.0158320938905567e-10,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,1.0215615198090225e-05
50,1,70,-0.07970258119271263,0.23975247731063484,6.136543155541701e-13,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,6.870504891901613e-06
50,1,71,0.16163472923872935,0.23975247731063484,2.720088512730865e-10,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.393238145561584e-06
50,1,72,0.10644290894640171,0.23975247731063484,-1.423476568249766e-11,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,1.051540563270187e-05
50,1,73,0.15376167732913829,0.23975247731063484,1.5258206387064426e-10,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.409234547849762e-06
50,1,74,0.21249863525220553,0.23975247731063484,1.012693577751894,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.834032289385021e-06
50,1,75,0.11940098245464857,0.23975247731063484,-1.5201004162301e-11,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.894734697590027e-06
50,1,76,0.03568077575187207,0.23975247731063484,-4.023442878299054e-12,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.527470156468921e-06
50,1,77,0.09471287345974896,0.23975247731063484,-9.467791758585941e-12,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,6.5350998493735035e-06
50,1,78,0.1833810983865189,0.23975247731063484,5.2192073489723323e-08,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,9.753349174986564e-06
50,1,79,0.11348213367071609,0.23975247731063484,-1.6339144129445936e-11,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.300822754017661e-06
50,1,80,0.13599159411261597,0.23975247731063484,1.0503435740192295e-10,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.577798637625219e-06
50,1,81,0.164078321220368,0.23975247731063484,9.066669992685378e-09,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,6.959127231129495e-06
50,1,82,0.19952314567158447,0.23975247731063484,2.3854690443787125e-06,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.148344259348742e-06
50,1,83,0.18987669689794187,0.23975247731063484,2.503935509733755e-08,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.104631638760036e-06
50,1,84,0.16854870121503226,0.23975247731063484,6.637686507752711e-10,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.288933216804923e-06
50,1,85,0.17460300978617616,0.23975247731063484,4.8467998664517375e-09,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,9.245092968945892e-06
50,1,86,0.20998267451946198,0.23975247731063484,0.00019116325211541128,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,9.363574295607313e-06
50,1,87,0.15255247545969064,0.23975247731063484,1.8170229762093386e-10,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.121572416515642e-06
50,1,88,0.1731443030291682,0.23975247731063484,1.2796850586571408e-08,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.153942488432016e-06
50,1,89,0.10403865321348833,0.23975247731063484,-1.1223213547976445e-11,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,9.262164252779291e-06
50,1,90,0.05786059738233039,0.23975247731063484,1.300785847653225e-12,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,9.151763036943203e-06
50,1,91,0.13018183061293764,0.23975247731063484,5.1027737477113715e-11,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,8.619750463758894e-06
50,1,92,0.09567478893068021,0.23975247731063484,-5.557495712633778e-12,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,1.170793677831253e-05
50,1,93,0.1488516576318529,0.23975247731063484,1.1858345376028152e-10,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.77616127960252e-06
50,1,94,0.2331752166098883,0.23975247731063484,8.224326352965942,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,1.018512812436058e-05
50,1,95,0.15285734609354726,0.23975247731063484,3.4993597684848386e-10,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.922139564674324e-06
50,1,96,0.2345952578825854,0.23975247731063484,18.157359708455033,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,9.371225462107672e-06
50,1,97,0.08190224236560727,0.23975247731063484,7.447975465212514e-12,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,1.01911253400818e-05
50,1,98,0.1854324885276996,0.23975247731063484,8.780924201474682e-08,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.422217343090961e-06
50,1,99,0.20044724585847662,0.23975247731063484,1.476988619873905e-07,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,7.704592855911078e-06
50,1,100,-0.0458873476311356,0.23975247731063484,2.77479322140256e-12,33.03111700335533,Community 2,0.0015081010020250706,0.0012607407667064173,5.96894449269226e-06
50,2,1,0.1073532946082146,0.2601303452819532,4.770268252924508e-12,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,9.763896037858755e-06
50,2,2,0.28129134659897503,0.2601303452819532,43.1968931149356,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,6.529712865933304e-06
50,2,3,0.2017767565045837,0.2601303452819532,-4.112359553499504e-09,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.176624047682063e-06
50,2,4,0.051563145585901506,0.2601303452819532,-1.0572755313527165e-14,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,6.817862538917185e-06
50,2,5,0.24741160412457655,0.2601303452819532,4.898282131374681,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,1.166892462905826e-05
50,2,6,0.18054678104931474,0.2601303452819532,-2.455528390138453e-09,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.070030086137468e-06
50,2,7,0.1584415263831687,0.2601303452819532,3.234607653321699e-11,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.107523670551831e-06
50,2,8,0.14024442080951063,0.2601303452819532,3.802243308022529e-11,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,9.427776179819017e-06
50,2,9,0.151403105593779,0.2601303452819532,2.3662504531390387e-11,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.331192766104874e-06
50,2,10,0.22494035938126472,0.2601303452819532,0.5928253504166515,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.826665169672008e-06
50,2,11,0.12825249355194593,0.2601303452819532,3.0610329840712467e-12,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,7.176196129514673e-06
50,2,12,0.21732978076093443,0.2601303452819532,0.01980925775969438,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,5.935027496182456e-06
50,2,13,0.029346644360886548,0.2601303452819532,-8.954303652347835e-15,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,7.972320604076852e-06
50,2,14,0.22480669489545216,0.2601303452819532,0.07213104148709902,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,7.365468747617863e-06
50,2,15,0.12690172314163406,0.2601303452819532,-4.655670217850223e-13,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,1.1760772777040561e-05
50,2,16,0.14775539897815254,0.2601303452819532,4.823442124430111e-11,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.130103801749296e-06
50,2,17,0.18058155051124794,0.2601303452819532,-2.386369384522565e-10,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,9.100009528589138e-06
50,2,18,0.17582478328818082,0.2601303452819532,-1.7932229059534156e-10,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,1.0513945930536866e-05
50,2,19,0.18078793240527619,0.2601303452819532,-2.462865315846622e-10,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,9.619484138668732e-06
50,2,20,0.16342870999632758,0.2601303452819532,2.7816683902616517e-11,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.737317891009885e-06
50,2,21,0.047273037097489284,0.2601303452819532,-1.3712122421501491e-14,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.33990631348384e-06
50,2,22,0.19231585546348498,0.2601303452819532,-5.491127049605993e-09,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,6.466370290856359e-06
50,2,23,0.22686576715559315,0.2601303452819532,0.19946560237604327,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.103330781486056e-06
50,2,24,0.19613171830758067,0.2601303452819532,4.2287514900905385e-07,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.004452134421201e-06
50,2,25,0.20662388997214476,0.2601303452819532,0.00010934358838479881,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,9.148272158282389e-06
50,2,26,0.035825346339751166,0.2601303452819532,-3.7101398123916456e-14,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.655796930508414e-06
50,2,27,0.11453091037152893,0.2601303452819532,8.199374897571746e-12,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.138166681353397e-06
50,2,28,0.09734397980345565,0.2601303452819532,1.6121810405971677e-12,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,7.25717451639499e-06
50,2,29,0.14302801751055724,0.2601303452819532,3.4319372198887866e-11,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,6.281363075565572e-06
50,2,30,0.17397661848602497,0.2601303452819532,-1.4640548349066666e-10,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.294101585575398e-06
50,2,31,0.13543408895872613,0.2601303452819532,6.5263949733912885e-12,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,9.692344638958615e-06
50,2,32,0.1543017657267469,0.2601303452819532,2.545326829698922e-11,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.603749442145055e-06
50,2,33,0.2055528288777723,0.2601303452819532,-1.1064429755013386e-08,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,6.460660403886402e-06
50,2,34,0.18082915455646245,0.2601303452819532,-1.6077902442414171e-09,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,6.5616124165247066e-06
50,2,35,0.13592837389563675,0.2601303452819532,6.542648342323214e-12,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.849318713237086e-06
50,2,36,0.16655705870820287,0.2601303452819532,-4.136766997731779e-10,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.569072025626037e-06
50,2,37,0.1330579368381576,0.2601303452819532,8.927970808286495e-12,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,1.0521582426348838e-05
50,2,38,0.17398182121497996,0.2601303452819532,-1.3455804505302116e-09,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.45957133539144e-06
50,2,39,0.07671805783930441,0.2601303452819532,-6.729032689348821e-14,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,7.848298346772927e-06
50,2,40,0.11118893593846337,0.2601303452819532,9.23294266908939e-12,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.3149663356801e-06
50,2,41,0.15821421448472342,0.2601303452819532,3.6653360732841644e-11,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,7.825165926248558e-06
50,2,42,0.11546808879878333,0.2601303452819532,9.327542111714863e-12,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,7.01423508713542e-06
50,2,43,0.24469474820710116,0.2601303452819532,8.016015633567855,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.175913746738586e-06
50,2,44,0.17904554430745817,0.2601303452819532,-2.674092158802355e-10,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,7.27504912084511e-06
50,2,45,0.20409421047864026,0.2601303452819532,6.364645035107345e-06,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.176616089169838e-06
50,2,46,0.2033294279810352,0.2601303452819532,-1.0176943698304349e-08,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,9.60174675449757e-06
50,2,47,0.17497035584357565,0.2601303452819532,-1.7661632404017128e-09,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.582028543170906e-06
50,2,48,0.2565641505380307,0.2601303452819532,18.349486074062565,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,6.929828645933362e-06
50,2,49,0.16556731810596548,0.2601303452819532,1.0106551842487817e-10,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,7.718390236029468e-06
50,2,50,0.13656042567899,0.2601303452819532,2.5069081589233517e-11,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,1.2059794058654937e-05
50,2,51,0.11998024296151587,0.2601303452819532,4.895302045751443e-12,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,5.309139157068121e-06
50,2,52,0.0985821765558353,0.2601303452819532,2.072048525673867e-13,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,7.142611911301201e-06
50,2,53,0.16981347738080152,0.2601303452819532,-6.084442249960479e-11,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,7.958088639095061e-06
50,2,54,0.15211843464260133,0.2601303452819532,2.234726477648861e-11,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,9.754239366782978e-06
50,2,55,0.19684335633658165,0.2601303452819532,-1.9062343767210755e-08,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,6.914556381970717e-06
50,2,56,0.10829738826052561,0.2601303452819532,6.701310779011313e-13,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.220268618961397e-06
50,2,57,0.0789078366713793,0.2601303452819532,-2.2878039734808666e-14,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,9.741687180715728e-06
50,2,58,0.1344349302557973,0.2601303452819532,3.28854755834024e-11,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,6.952780994303449e-06
50,2,59,0.13162367104139264,0.2601303452819532,2.103731153561173e-11,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,7.561310625274046e-06
50,2,60,0.138324088772848,0.2601303452819532,1.5961117966015693e-11,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,9.150317461568911e-06
50,2,61,0.1828070474614714,0.2601303452819532,-4.1306308631515775e-09,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.32987863949503e-06
50,2,62,0.24607270744261092,0.2601303452819532,14.003254156665395,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.070333608009721e-06
50,2,63,0.15180410144772105,0.2601303452819532,2.2505831773447243e-11,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,9.989130480801245e-06
50,2,64,0.20990746234802068,0.2601303452819532,-1.4651900830589694e-08,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.57347562514543e-06
50,2,65,0.09936319508522634,0.2601303452819532,3.1514646888802174e-13,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.354297305399778e-06
50,2,66,0.10067522233486541,0.2601303452819532,4.318694655114482e-12,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,7.169355175968167e-06
50,2,67,0.19455681770444586,0.2601303452819532,-1.0010802010187615e-09,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.709503231651116e-06
50,2,68,0.18731088077695468,0.2601303452819532,-2.6326955260246506e-09,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,7.396304116041544e-06
50,2,69,0.06367215981542593,0.2601303452819532,-2.4653146259408606e-14,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.167993513277391e-06
50,2,70,0.07404204844278905,0.2601303452819532,7.134839598199358e-13,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,6.5194420166319354e-06
50,2,71,0.19620552302457966,0.2601303452819532,-1.202541481856126e-08,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,9.893434443667834e-06
50,2,72,0.2002471443579642,0.2601303452819532,0.07572088975758907,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.49725847988729e-06
50,2,73,0.09364592192362613,0.2601303452819532,1.0218414867320338e-13,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,7.86200320190426e-06
50,2,74,0.06681337964393105,0.2601303452819532,-6.782404460115027e-14,74.55277999668574,Community 2,0.0015775068469724316,0.0012834351739052312,8.4290366350039e-06
