Seed,Community_CUE,Dominant_Species,Similarity,Species_ID,Species_CUE,Equilibrium_Abundance
50,-1.7964882203020613e-10,58,0.7558579877463822,41,-2.4992685823988228e-05,1.1513451475851428
50,-1.7964882203020613e-10,58,0.7558579877463822,42,-4.8067792513026556e-06,2.0984313617039265
50,-1.7964882203020613e-10,58,0.7558579877463822,43,3.3469653386766406e-06,4.614520773000716
50,-1.7964882203020613e-10,58,0.7558579877463822,44,-3.919796696718922e-05,0.7398208990620849
50,-1.7964882203020613e-10,58,0.7558579877463822,45,-0.0001958259910372697,0.002082779843824622
50,-1.7964882203020613e-10,58,0.7558579877463822,46,2.948013377759642e-06,6.175389732401412
50,-1.7964882203020613e-10,58,0.7558579877463822,47,1.6873585988853253e-07,9.322048757028186
50,-1.7964882203020613e-10,58,0.7558579877463822,48,-0.0004321336723131373,0.00015071984627337834
50,-1.7964882203020613e-10,58,0.7558579877463822,49,-4.354930759081084e-05,0.07925032506032421
50,-1.7964882203020613e-10,58,0.7558579877463822,50,-0.0007557732988329553,-1.0406755299352991e-10
50,-1.7964882203020613e-10,58,0.7558579877463822,51,-0.000599423531101572,1.6179413423891535e-08
50,-1.7964882203020613e-10,58,0.7558579877463822,52,-6.690290265126599e-05,0.2586155286426194
50,-1.7964882203020613e-10,58,0.7558579877463822,53,-0.00037021366714877306,1.946931265539456e-05
50,-1.7964882203020613e-10,58,0.7558579877463822,54,-7.567781717940664e-05,0.07341385287867169
50,-1.7964882203020613e-10,58,0.7558579877463822,55,5.2952152075804415e-06,3.0016734228919173
50,-1.7964882203020613e-10,58,0.7558579877463822,56,-1.5667253738889215e-05,0.3499306365942987
50,-1.7964882203020613e-10,58,0.7558579877463822,57,-0.0003274035015919624,0.00023441525511496165
50,-1.7964882203020613e-10,58,0.7558579877463822,58,-1.017835621473874e-06,1.2062362492103909
50,-1.7964882203020613e-10,58,0.7558579877463822,59,2.233160148042656e-06,9.33274750455599
50,-1.7964882203020613e-10,58,0.7558579877463822,60,-0.00031115466734577213,3.7365232538083304e-05
50,-1.7964882203020613e-10,58,0.7558579877463822,61,-0.00017103311794517084,0.0027446660375677126
50,-1.7964882203020613e-10,58,0.7558579877463822,62,-0.00044041447464407424,2.50774924590387e-06
50,-1.7964882203020613e-10,58,0.7558579877463822,63,-0.00017457787577749965,0.0236198854513507
50,-1.7964882203020613e-10,58,0.7558579877463822,64,-0.0005917022983105075,6.227590533313368e-08
50,-1.7964882203020613e-10,58,0.7558579877463822,65,2.2885010727944864e-05,1.3823931878189148
50,-1.7964882203020613e-10,58,0.7558579877463822,66,-0.00034106865802962003,2.226653069873195e-05
50,-1.7964882203020613e-10,58,0.7558579877463822,67,-6.790051240540299e-06,1.5126065071326655
50,-1.7964882203020613e-10,58,0.7558579877463822,68,-4.7363495011530105e-05,0.4327715506202475
50,-1.7964882203020613e-10,58,0.7558579877463822,69,7.418360430856731e-06,1.382478438321062
50,-1.7964882203020613e-10,58,0.7558579877463822,70,-1.2141943789019926e-06,5.219324841890193
50,-1.7964882203020613e-10,58,0.7558579877463822,71,-0.00021761998625541604,0.0021710079982157535
50,-1.7964882203020613e-10,58,0.7558579877463822,72,-1.1834511893277334e-05,0.8286874435699116
50,-1.7964882203020613e-10,58,0.7558579877463822,73,-0.00011785190075471522,0.1189144964773971
50,-1.7964882203020613e-10,58,0.7558579877463822,74,1.7324846631756724e-06,3.8166338540775504
50,-1.7964882203020613e-10,58,0.7558579877463822,75,-4.417993678279864e-06,4.376418559477707
50,-1.7964882203020613e-10,58,0.7558579877463822,76,7.715699800990782e-08,3.51000977855038
50,-1.7964882203020613e-10,58,0.7558579877463822,77,3.0574718397030835e-06,6.186302288437419
50,-1.7964882203020613e-10,58,0.7558579877463822,78,-0.0004996812551780834,5.876562241457484e-08
50,-1.7964882203020613e-10,58,0.7558579877463822,79,-6.206906053133227e-07,1.2547563686358367
50,-1.7964882203020613e-10,58,0.7558579877463822,80,-2.2350177746289843e-06,1.9839913382439267
50,-1.7964882203020613e-10,58,0.7558579877463822,81,2.7056303530885245e-06,2.402440163257501
50,-1.7964882203020613e-10,58,0.7558579877463822,82,-0.0012221306950225273,8.573482587681306e-12
50,-1.7964882203020613e-10,58,0.7558579877463822,83,-0.00030810693664271065,0.0003951292293491173
50,-1.7964882203020613e-10,58,0.7558579877463822,84,9.511075777901861e-06,1.7795639812490025
50,-1.7964882203020613e-10,58,0.7558579877463822,85,1.1327056683168992e-05,3.362932836889015
50,-1.7964882203020613e-10,58,0.7558579877463822,86,-0.0004340047654851781,5.105723888384883e-06
50,-1.7964882203020613e-10,58,0.7558579877463822,87,1.3252073082449468e-06,3.2091919553939796
50,-1.7964882203020613e-10,58,0.7558579877463822,88,-5.536557262048192e-05,0.2451960743020505
50,-1.7964882203020613e-10,58,0.7558579877463822,89,2.970160922251422e-06,1.1356424009396349
50,-1.7964882203020613e-10,58,0.7558579877463822,90,-5.9382952102571454e-05,0.3100459693058102
50,-1.7964882203020613e-10,58,0.7558579877463822,91,-0.00021151063013326736,0.0013573811852384218
50,-1.7964882203020613e-10,58,0.7558579877463822,92,-0.00033911353971519456,0.0002618216251109801
50,-1.7964882203020613e-10,58,0.7558579877463822,93,-6.799515279540121e-06,0.8891126556964309
50,-1.7964882203020613e-10,58,0.7558579877463822,94,2.2305791187418628e-05,1.715078160856257
50,-1.7964882203020613e-10,58,0.7558579877463822,95,3.6681802917735283e-06,2.804867822610401
50,-1.7964882203020613e-10,58,0.7558579877463822,96,-2.3998347341773236e-05,0.5058795941463528
50,-1.7964882203020613e-10,58,0.7558579877463822,97,-0.0006967944713732414,1.2378712594023295e-08
50,-1.7964882203020613e-10,58,0.7558579877463822,98,-0.00026523230011410594,0.00010376551156341735
50,-1.7964882203020613e-10,58,0.7558579877463822,99,-0.00023066504265577723,0.00015350425317420187
50,-1.7964882203020613e-10,58,0.7558579877463822,100,-0.0001976414470073911,0.007964461984969686
51,-1.408528492357424e-10,45,0.7500098533415752,1,2.853837736127068e-06,6.697695426621479
51,-1.408528492357424e-10,45,0.7500098533415752,2,-0.0005527998685408595,1.9470463593297846e-05
51,-1.408528492357424e-10,45,0.7500098533415752,3,1.1368973950765983e-05,3.539597386043034
51,-1.408528492357424e-10,45,0.7500098533415752,4,-4.379406551672513e-06,5.734521974040789
51,-1.408528492357424e-10,45,0.7500098533415752,5,-0.0002808771740977691,0.00045113816266553167
51,-1.408528492357424e-10,45,0.7500098533415752,6,-0.00040890543938312433,7.065791355144379e-05
51,-1.408528492357424e-10,45,0.7500098533415752,7,-4.044833396672972e-05,0.11921982833080128
51,-1.408528492357424e-10,45,0.7500098533415752,8,6.711653636699203e-06,4.2560237341906975
51,-1.408528492357424e-10,45,0.7500098533415752,9,6.79243960233738e-07,0.1618473134263894
51,-1.408528492357424e-10,45,0.7500098533415752,10,-1.5780472621687838e-07,4.580728314838589
51,-1.408528492357424e-10,45,0.7500098533415752,11,2.0757204287822903e-06,2.765770620453495
51,-1.408528492357424e-10,45,0.7500098533415752,12,5.863149485911308e-06,1.8570627927290424
51,-1.408528492357424e-10,45,0.7500098533415752,13,2.2095329158547637e-06,1.6465269256025856
51,-1.408528492357424e-10,45,0.7500098533415752,14,-1.6118287326157157e-05,0.5130312316067608
51,-1.408528492357424e-10,45,0.7500098533415752,15,-3.4757535359675487e-06,1.3169069183795545
51,-1.408528492357424e-10,45,0.7500098533415752,16,-9.382156602454082e-05,0.008045538193583036
51,-1.408528492357424e-10,45,0.7500098533415752,17,-0.0006582825533260533,6.179277280933062e-09
51,-1.408528492357424e-10,45,0.7500098533415752,18,-0.000684050723034896,8.328681162265298e-09
51,-1.408528492357424e-10,45,0.7500098533415752,19,4.757357352032391e-06,6.30461650274357
51,-1.408528492357424e-10,45,0.7500098533415752,20,-0.00038756298914054994,2.0497228699829877e-05
51,-1.408528492357424e-10,45,0.7500098533415752,21,-3.798803001456355e-05,0.20364641406763878
51,-1.408528492357424e-10,45,0.7500098533415752,22,-0.00023955552074807372,0.0038753766843859856
51,-1.408528492357424e-10,45,0.7500098533415752,23,-0.0004768928846706531,4.691219279065083e-07
51,-1.408528492357424e-10,45,0.7500098533415752,24,-0.0005350003318481685,3.080203303563542e-08
51,-1.408528492357424e-10,45,0.7500098533415752,25,-0.00011838480020396465,0.031591470226984844
51,-1.408528492357424e-10,45,0.7500098533415752,26,-2.1660352027013448e-05,0.6490734832549926
51,-1.408528492357424e-10,45,0.7500098533415752,27,-0.00026525190846949216,0.0015700781523309902
51,-1.408528492357424e-10,45,0.7500098533415752,28,-0.0003884301387034893,0.0010534955472646067
51,-1.408528492357424e-10,45,0.7500098533415752,29,-0.00014623551409838573,0.17407907067114173
51,-1.408528492357424e-10,45,0.7500098533415752,30,-0.0002892318084245627,0.0002996072881863019
51,-1.408528492357424e-10,45,0.7500098533415752,31,-2.332571785348538e-05,0.7995009070101249
51,-1.408528492357424e-10,45,0.7500098533415752,32,-2.734864333445181e-05,0.33922621562990607
51,-1.408528492357424e-10,45,0.7500098533415752,33,-0.0005295898862633019,1.3481052966469917e-06
51,-1.408528492357424e-10,45,0.7500098533415752,34,9.882366503380775e-08,7.5550948478774185
51,-1.408528492357424e-10,45,0.7500098533415752,35,-0.0003858354989390639,9.122909788719525e-06
51,-1.408528492357424e-10,45,0.7500098533415752,36,-0.0012198700202733974,1.0010159963884553e-10
51,-1.408528492357424e-10,45,0.7500098533415752,37,3.9348778364636505e-06,3.2722602643974747
51,-1.408528492357424e-10,45,0.7500098533415752,38,1.4260453092384952e-06,2.1016880883365534
51,-1.408528492357424e-10,45,0.7500098533415752,39,1.6999156518206556e-05,2.2518142799401715
51,-1.408528492357424e-10,45,0.7500098533415752,40,-0.00032162038567345487,0.0034314525964189175
51,-1.408528492357424e-10,45,0.7500098533415752,41,-3.398364972047377e-05,0.5797195152284451
51,-1.408528492357424e-10,45,0.7500098533415752,42,5.15315223765819e-06,2.2759797978743976
51,-1.408528492357424e-10,45,0.7500098533415752,43,-8.100875916939545e-05,0.40016472367033334
51,-1.408528492357424e-10,45,0.7500098533415752,44,-0.00018582322496648628,0.00915013833919012
51,-1.408528492357424e-10,45,0.7500098533415752,45,-7.416907886601603e-06,2.4557350492785384
51,-1.408528492357424e-10,45,0.7500098533415752,46,3.1414604168057938e-06,8.822029576382551
51,-1.408528492357424e-10,45,0.7500098533415752,47,-0.0005799647752914658,5.390523699388907e-08
51,-1.408528492357424e-10,45,0.7500098533415752,48,4.0891659335500096e-06,0.8418830925210752
51,-1.408528492357424e-10,45,0.7500098533415752,49,-0.00018055356138678557,0.008631189218842504
51,-1.408528492357424e-10,45,0.7500098533415752,50,5.761147092491693e-06,2.281611902688982
51,-1.408528492357424e-10,45,0.7500098533415752,51,-4.709360540685081e-05,0.13296910303708864
51,-1.408528492357424e-10,45,0.7500098533415752,52,4.5631045327382817e-07,5.413921620651886
51,-1.408528492357424e-10,45,0.7500098533415752,53,-8.093103728865962e-05,0.03947280203322384
51,-1.408528492357424e-10,45,0.7500098533415752,54,-3.3045505451327218e-06,2.0484833833731835
51,-1.408528492357424e-10,45,0.7500098533415752,55,-0.00038684020532193947,9.815329944513422e-06
51,-1.408528492357424e-10,45,0.7500098533415752,56,2.8845731755662327e-06,2.7512455113560885
51,-1.408528492357424e-10,45,0.7500098533415752,57,-4.233570434920346e-06,0.8342055139349583
51,-1.408528492357424e-10,45,0.7500098533415752,58,-0.0005609244345750206,1.847182394132394e-06
51,-1.408528492357424e-10,45,0.7500098533415752,59,-1.479983176316444e-05,0.27961797781116876
51,-1.408528492357424e-10,45,0.7500098533415752,60,6.019831309563521e-06,3.1087098055970723
51,-1.408528492357424e-10,45,0.7500098533415752,61,-3.6762034595047067e-06,1.3619040256237511
51,-1.408528492357424e-10,45,0.7500098533415752,62,-1.7255411625671902e-05,0.7064313902693935
51,-1.408528492357424e-10,45,0.7500098533415752,63,-3.224148732588378e-06,2.578217870954453
51,-1.408528492357424e-10,45,0.7500098533415752,64,8.421466533904563e-06,2.599906059115016
51,-1.408528492357424e-10,45,0.7500098533415752,65,-1.1650226325395354e-06,2.778423152604359
51,-1.408528492357424e-10,45,0.7500098533415752,66,-0.0006448686424224633,2.376442090343795e-07
51,-1.408528492357424e-10,45,0.7500098533415752,67,-1.1279544754683083e-05,0.7623950062824291
51,-1.408528492357424e-10,45,0.7500098533415752,68,-2.66649858373929e-05,0.43065421833925144
51,-1.408528492357424e-10,45,0.7500098533415752,69,-0.0004861871583355647,3.060967383118853e-05
51,-1.408528492357424e-10,45,0.7500098533415752,70,5.117080218313567e-07,2.1568546307366625
51,-1.408528492357424e-10,45,0.7500098533415752,71,-1.2822277218860188e-06,1.7731666577743137
51,-1.408528492357424e-10,45,0.7500098533415752,72,-0.00034776318507489596,0.0006138410977973028
51,-1.408528492357424e-10,45,0.7500098533415752,73,-0.0002082751855424687,0.01170341882975635
51,-1.408528492357424e-10,45,0.7500098533415752,74,-3.0357886740916827e-05,0.8049071878668062
51,-1.408528492357424e-10,45,0.7500098533415752,75,-0.0006614843183253095,8.566486205073502e-10
51,-1.408528492357424e-10,45,0.7500098533415752,76,-0.0002713497828397622,0.00024089445374321335
51,-1.408528492357424e-10,45,0.7500098533415752,77,-9.057748646888816e-07,0.2797607350030468
51,-1.408528492357424e-10,45,0.7500098533415752,78,8.431356904003053e-07,5.801219159836521
51,-1.408528492357424e-10,45,0.7500098533415752,79,-0.0005597007235548107,3.9884256685053345e-08
51,-1.408528492357424e-10,45,0.7500098533415752,80,-3.8039698069302415e-06,5.372810489749412
51,-1.408528492357424e-10,45,0.7500098533415752,81,-0.0005306640148828545,1.1990954078639474e-06
51,-1.408528492357424e-10,45,0.7500098533415752,82,-0.00023098139440710482,0.0008312314350364196
51,-1.408528492357424e-10,45,0.7500098533415752,83,-0.0005128777830904769,7.10740921240786e-07
51,-1.408528492357424e-10,45,0.7500098533415752,84,6.20062829210809e-07,1.5679283232934837
51,-1.408528492357424e-10,45,0.7500098533415752,85,-0.00047793322625658296,8.096200839127367e-07
51,-1.408528492357424e-10,45,0.7500098533415752,86,-0.00011974544708805015,0.018905664793084413
51,-1.408528492357424e-10,45,0.7500098533415752,87,-4.165480251551956e-06,3.1948190645853454
51,-1.408528492357424e-10,45,0.7500098533415752,88,-0.00021211654924008127,0.003405297625062792
51,-1.408528492357424e-10,45,0.7500098533415752,89,1.0077781432998894e-05,0.11462043072944647
51,-1.408528492357424e-10,45,0.7500098533415752,90,-0.0007456834450445438,2.101041663690651e-09
51,-1.408528492357424e-10,45,0.7500098533415752,91,-4.810519213305387e-06,1.9572773922151683
51,-1.408528492357424e-10,45,0.7500098533415752,92,2.4287563391088734e-06,3.13943852450245
51,-1.408528492357424e-10,45,0.7500098533415752,93,-4.245643924086139e-06,2.459454802228183
51,-1.408528492357424e-10,45,0.7500098533415752,94,1.3082560421058253e-05,1.943236671096756
51,-1.408528492357424e-10,45,0.7500098533415752,95,-0.00025563777545606543,0.0007843939199025115
51,-1.408528492357424e-10,45,0.7500098533415752,96,-1.0365091067779588e-06,2.8040676431453972
51,-1.408528492357424e-10,45,0.7500098533415752,97,7.740683723784376e-07,4.993133659666412
51,-1.408528492357424e-10,45,0.7500098533415752,98,-0.0007648438451192828,5.412522422812742e-10
51,-1.408528492357424e-10,45,0.7500098533415752,99,3.5008341739868304e-06,4.956679468234698
51,-1.408528492357424e-10,45,0.7500098533415752,100,-0.00021090298330234648,0.0020747358522954927
52,1.138936017015051e-09,38,0.749938957666766,1,9.048477160734905e-06,4.54661996020575
52,1.138936017015051e-09,38,0.749938957666766,2,-1.4303929371849686e-05,1.0351922874906818
52,1.138936017015051e-09,38,0.749938957666766,3,8.661881834954233e-06,1.2358308740569113
52,1.138936017015051e-09,38,0.749938957666766,4,-4.341124966927706e-05,0.06197038142334111
52,1.138936017015051e-09,38,0.749938957666766,5,-4.255431810252241e-05,0.1247996735365162
52,1.138936017015051e-09,38,0.749938957666766,6,-2.1504441055737733e-06,1.6342009477705095
52,1.138936017015051e-09,38,0.749938957666766,7,-1.3461680054203868e-05,0.6814485239091338
52,1.138936017015051e-09,38,0.749938957666766,8,9.01587023734237e-06,2.0777055960589674
52,1.138936017015051e-09,38,0.749938957666766,9,-1.591788541499768e-05,0.6175678692961195
52,1.138936017015051e-09,38,0.749938957666766,10,4.8874213162039094e-06,1.1713116049472172
52,1.138936017015051e-09,38,0.749938957666766,11,-2.3184682591529253e-05,0.5383760291139487
52,1.138936017015051e-09,38,0.749938957666766,12,-6.828476875077401e-06,0.6004964789165921
52,1.138936017015051e-09,38,0.749938957666766,13,-2.1188468008471103e-05,0.7908181508641111
52,1.138936017015051e-09,38,0.749938957666766,14,4.06035672679898e-06,2.383597697222405
52,1.138936017015051e-09,38,0.749938957666766,15,-1.0082296094578915e-05,1.5711360107075192
52,1.138936017015051e-09,38,0.749938957666766,16,5.1934686171591375e-06,0.5825130658210738
52,1.138936017015051e-09,38,0.749938957666766,17,5.686019962503792e-06,1.6123886980151203
52,1.138936017015051e-09,38,0.749938957666766,18,-9.182763045434783e-07,1.9983527338022757
52,1.138936017015051e-09,38,0.749938957666766,19,4.895582505490793e-06,1.485227864944996
52,1.138936017015051e-09,38,0.749938957666766,20,3.0688957188805156e-06,5.069719261113625
52,1.138936017015051e-09,38,0.749938957666766,21,-2.3592944739038716e-07,1.945298733472452
52,1.138936017015051e-09,38,0.749938957666766,22,-2.9769576801851713e-05,0.3436390925657064
52,1.138936017015051e-09,38,0.749938957666766,23,1.0766714533604965e-06,5.393658547446626
52,1.138936017015051e-09,38,0.749938957666766,24,-1.8189152740541916e-05,0.45857744047081583
52,1.138936017015051e-09,38,0.749938957666766,25,1.7697713476612734e-06,1.9441767481291625
52,1.138936017015051e-09,38,0.749938957666766,26,1.3402130709525174e-06,0.6175717753638276
52,1.138936017015051e-09,38,0.749938957666766,27,-0.00010460670839706661,0.009960487295035158
52,1.138936017015051e-09,38,0.749938957666766,28,-2.0893388322439164e-05,0.20005435187016085
52,1.138936017015051e-09,38,0.749938957666766,29,-7.327454412676049e-06,0.6622898801794687
52,1.138936017015051e-09,38,0.749938957666766,30,4.365674826340086e-06,0.8822320213703231
52,1.138936017015051e-09,38,0.749938957666766,31,6.815381174147504e-07,0.5014606551380393
52,1.138936017015051e-09,38,0.749938957666766,32,-8.441994059562104e-05,0.0074098084184180376
52,1.138936017015051e-09,38,0.749938957666766,33,5.202126643301847e-06,2.377887668026243
52,1.138936017015051e-09,38,0.749938957666766,34,-9.508668589264879e-06,0.16089952028998153
52,1.138936017015051e-09,38,0.749938957666766,35,-2.457254142799189e-06,0.975295640428463
52,1.138936017015051e-09,38,0.749938957666766,36,-5.422579546223542e-06,2.9722785236980367
52,1.138936017015051e-09,38,0.749938957666766,37,1.0683476542690095e-06,5.939560248389835
52,1.138936017015051e-09,38,0.749938957666766,38,-5.077631575307602e-05,0.06386300378307436
52,1.138936017015051e-09,38,0.749938957666766,39,2.4167409648030466e-06,8.301382250802517
52,1.138936017015051e-09,38,0.749938957666766,40,3.7240001847212986e-06,5.16483789028136
52,1.138936017015051e-09,38,0.749938957666766,41,7.2639404464141885e-06,1.8028335605354513
52,1.138936017015051e-09,38,0.749938957666766,42,-6.6911730371322065e-06,0.8566966589903312
52,1.138936017015051e-09,38,0.749938957666766,43,4.89249749835029e-06,0.3734413452458152
52,1.138936017015051e-09,38,0.749938957666766,44,3.3887166724760547e-06,0.5265926253064429
52,1.138936017015051e-09,38,0.749938957666766,45,-7.311154437477441e-06,0.9564113595768444
52,1.138936017015051e-09,38,0.749938957666766,46,4.268505182026336e-06,0.5866270839589072
52,1.138936017015051e-09,38,0.749938957666766,47,-1.2928137904222229e-05,0.41684741055533275
52,1.138936017015051e-09,38,0.749938957666766,48,6.5691679500023706e-06,1.3179423226746627
52,1.138936017015051e-09,38,0.749938957666766,49,5.505000300317263e-06,1.359459850128802
52,1.138936017015051e-09,38,0.749938957666766,50,1.0317362091899997e-05,1.0550380557556958
52,1.138936017015051e-09,38,0.749938957666766,51,-1.102114005040751e-05,1.0404071179214274
52,1.138936017015051e-09,38,0.749938957666766,52,-5.988337049091842e-06,2.6096994485782905
52,1.138936017015051e-09,38,0.749938957666766,53,4.646230363162782e-06,1.296348096524306
52,1.138936017015051e-09,38,0.749938957666766,54,-5.611371851134482e-05,0.10796493193627879
52,1.138936017015051e-09,38,0.749938957666766,55,-3.427191487017085e-05,0.12009205293658771
52,1.138936017015051e-09,38,0.749938957666766,56,1.1105452354420612e-05,1.2843530218254673
52,1.138936017015051e-09,38,0.749938957666766,57,-3.7480727148853575e-06,1.3915064343346253
52,1.138936017015051e-09,38,0.749938957666766,58,-2.4533151928227554e-05,0.13644059858814378
52,1.138936017015051e-09,38,0.749938957666766,59,3.1098962712445733e-06,1.4165617664871732
52,1.138936017015051e-09,38,0.749938957666766,60,1.539277408997109e-06,0.6877177016735331
52,1.138936017015051e-09,38,0.749938957666766,61,-1.4673475880655091e-05,0.12000203184728125
52,1.138936017015051e-09,38,0.749938957666766,62,4.819039549196359e-06,2.5248270967508866
52,1.138936017015051e-09,38,0.749938957666766,63,-1.0421150447871506e-05,1.8388668396627212
52,1.138936017015051e-09,38,0.749938957666766,64,7.551815492851511e-06,2.884507786376544
52,1.138936017015051e-09,38,0.749938957666766,65,4.260030446643336e-06,1.1497953599281099
52,1.138936017015051e-09,38,0.749938957666766,66,8.125043985678705e-06,1.564784921168611
52,1.138936017015051e-09,38,0.749938957666766,67,-1.1927503299968054e-05,0.6824518098271612
52,1.138936017015051e-09,38,0.749938957666766,68,5.309510637878701e-06,0.6441891624590063
52,1.138936017015051e-09,38,0.749938957666766,69,1.5275824767327828e-06,3.8834959521889405
52,1.138936017015051e-09,38,0.749938957666766,70,4.8246891731389695e-06,1.630673651121539
52,1.138936017015051e-09,38,0.749938957666766,71,-4.554830420913493e-05,0.12528892772696706
52,1.138936017015051e-09,38,0.749938957666766,72,-9.58081297502465e-07,6.2971167111678295
52,1.138936017015051e-09,38,0.749938957666766,73,-2.5032903110916088e-05,0.35804663765777733
52,1.138936017015051e-09,38,0.749938957666766,74,8.871636834613821e-06,0.40245161376883387
52,1.138936017015051e-09,38,0.749938957666766,75,-5.966609045520778e-06,1.8194151279041018
52,1.138936017015051e-09,38,0.749938957666766,76,-1.632462961526062e-07,0.5479204983030558
52,1.138936017015051e-09,38,0.749938957666766,77,1.9711790011951494e-06,0.3624593214451405
52,1.138936017015051e-09,38,0.749938957666766,78,-2.091330098801713e-05,0.20338018919860526
52,1.138936017015051e-09,38,0.749938957666766,79,-5.744981910586704e-06,0.748802240286587
52,1.138936017015051e-09,38,0.749938957666766,80,-5.447184065114165e-05,0.045867399059865414
52,1.138936017015051e-09,38,0.749938957666766,81,1.4280061974460147e-05,0.8645119535817769
52,1.138936017015051e-09,38,0.749938957666766,82,-2.4627636972875593e-07,2.5348728625028096
52,1.138936017015051e-09,38,0.749938957666766,83,4.475171507696562e-06,3.7378451059010107
52,1.138936017015051e-09,38,0.749938957666766,84,-1.9629290317475743e-05,0.21541252409824657
52,1.138936017015051e-09,38,0.749938957666766,85,-5.5590753701452976e-06,0.8410133860144916
52,1.138936017015051e-09,38,0.749938957666766,86,-4.476112722514789e-06,1.7975476149289509
52,1.138936017015051e-09,38,0.749938957666766,87,-9.384282993629953e-06,1.72411258178182
52,1.138936017015051e-09,38,0.749938957666766,88,-4.833021286862844e-06,1.3918087111423256
52,1.138936017015051e-09,38,0.749938957666766,89,4.8900414392972863e-08,1.2535108285620014
52,1.138936017015051e-09,38,0.749938957666766,90,-1.3931399091246911e-05,0.6412712732801614
52,1.138936017015051e-09,38,0.749938957666766,91,5.088295101068804e-06,3.277460631234949
